age_0,age_1,age_2,age_3,age_4,age_5,age_6,marital_0,marital_1,marital_2,education_0,education_1,education_2,balance,contact_0,contact_1,pdays,previous,y
0,0,0,0,0,0,1,0,1,0,1,0,0,1070,1,1,-1,0,no
0,0,1,1,0,0,0,0,1,1,0,0,1,1207,1,1,-1,0,yes
0,0,1,0,1,1,1,0,1,1,0,0,1,48,1,0,-1,0,no
0,1,0,0,1,1,1,0,1,1,0,0,1,1012,1,0,-1,0,no
0,1,0,0,0,0,1,0,1,1,0,1,0,174,1,0,184,2,no
0,1,0,0,1,1,1,0,1,1,0,0,1,2671,1,1,-1,0,no
0,0,1,0,0,0,1,0,1,1,0,1,1,1534,1,1,-1,0,no
0,0,0,1,1,0,0,0,1,1,0,1,1,155,1,0,-1,0,no
0,0,1,0,1,0,1,0,1,1,1,0,0,681,1,0,-1,0,no
0,1,0,0,1,1,1,0,1,1,0,1,1,117,1,1,-1,0,no
0,1,0,0,0,0,0,0,1,1,0,1,1,9894,1,1,-1,0,no
0,0,1,1,0,1,0,0,1,1,0,1,1,879,1,1,-1,0,no
0,1,0,0,0,1,0,0,0,1,1,0,0,973,1,0,479,1,yes
0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,-1,0,no
0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,-1,0,no
0,1,0,0,1,1,0,0,1,0,0,1,0,565,1,1,-1,0,yes
0,1,1,0,0,1,0,1,0,0,1,0,1,17,1,1,-1,0,no
0,1,1,0,1,1,0,0,0,1,0,1,1,802,1,0,-1,0,yes
0,0,1,0,0,0,0,0,1,1,0,1,1,1749,1,1,-1,0,no
0,0,1,1,1,1,1,0,1,0,0,0,1,1177,1,0,-1,0,no
0,1,0,1,0,1,1,0,1,1,0,1,1,24,1,1,-1,0,no
0,0,0,1,1,0,0,0,1,1,0,1,0,328,1,1,-1,0,no
0,0,0,0,0,1,0,0,1,1,0,1,1,933,1,1,-1,0,no
0,0,1,1,1,1,1,0,1,0,0,1,0,1526,1,1,-1,0,no
0,0,1,1,1,1,0,0,1,0,0,0,1,340,1,0,-1,0,no
0,0,0,0,1,1,1,0,1,1,0,0,1,182,1,0,-1,0,no
0,0,1,1,0,0,1,0,1,0,0,0,1,900,1,1,-1,0,no
0,0,1,1,0,0,1,0,1,1,0,0,1,494,1,1,-1,0,no
0,1,0,0,1,1,0,0,1,1,0,0,1,-172,1,0,-1,0,no
0,0,0,1,0,0,0,0,1,1,0,1,0,143,1,1,-1,0,no
0,0,1,0,1,0,0,0,1,1,0,0,1,-704,1,1,-1,0,no
0,0,0,1,1,1,1,0,1,0,0,1,0,1270,1,1,-1,0,no
0,0,1,1,0,0,0,0,1,0,0,1,0,-322,1,1,-1,0,no
0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,-1,0,no
0,0,1,0,1,0,0,0,1,1,0,0,1,337,1,1,-1,0,no
0,0,1,1,0,1,1,0,1,0,0,1,1,74,1,1,-1,0,no
0,1,0,0,0,1,0,0,1,1,0,0,1,759,1,1,-1,0,no
0,1,0,0,1,1,0,0,0,1,0,0,1,3443,1,0,-1,0,no
0,1,0,0,0,0,0,0,1,0,0,1,0,15561,1,0,-1,0,no
0,1,0,1,0,0,1,0,1,0,0,0,1,61,1,0,8,2,no
0,1,0,0,1,1,0,0,1,1,0,1,0,-290,1,0,-1,0,no
0,0,1,0,1,1,1,0,1,1,0,0,1,674,1,1,-1,0,no
0,0,1,0,1,0,0,0,1,1,0,1,0,5,1,0,135,2,yes
0,0,1,0,1,0,0,0,1,1,0,0,1,15,1,0,-1,0,no
0,0,0,0,1,1,1,0,1,1,0,0,1,526,1,0,-1,0,no
0,1,0,0,1,1,0,0,1,1,0,1,0,2123,1,0,-1,0,no
0,0,1,0,1,0,1,0,1,1,0,1,0,15520,1,0,-1,0,no
0,0,1,0,1,1,0,0,1,1,0,1,1,1460,1,1,-1,0,no
0,0,1,0,1,0,0,0,1,1,0,1,1,224,1,0,-1,0,no
0,0,1,0,0,0,0,0,1,1,0,1,0,-409,1,0,-1,0,no
0,1,0,1,0,0,1,0,1,0,0,1,0,528,1,1,-1,0,no
0,1,0,0,1,1,0,0,1,1,0,0,1,843,1,1,-1,0,no
0,0,0,1,0,0,0,0,1,1,0,1,1,85,1,0,-1,0,no
0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,208,1,no
0,0,1,1,1,1,0,0,1,0,0,1,0,1134,1,0,-1,0,yes
0,1,0,0,1,1,1,0,1,1,0,0,1,105,1,0,-1,0,no
0,0,0,0,0,1,1,0,1,0,1,0,0,3,1,1,-1,0,no
0,0,0,1,0,0,1,0,1,1,0,0,1,367,0,1,182,7,no
0,1,0,0,1,0,1,0,1,1,0,1,1,10,1,1,-1,0,no
0,1,0,0,0,1,1,0,1,1,0,0,1,3466,1,0,410,2,no
0,0,0,1,0,1,0,0,1,1,0,0,1,512,1,0,-1,0,no
0,0,0,0,0,1,1,0,1,1,0,0,1,1071,1,0,357,1,no
0,0,1,1,0,0,0,0,1,1,0,1,0,46,1,0,-1,0,no
0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,-1,0,no
0,1,0,1,0,0,1,0,1,0,0,0,1,239,1,0,-1,0,no
0,1,0,0,0,0,0,0,1,1,0,0,1,118,1,0,-1,0,no
0,0,0,1,1,1,1,0,1,0,0,0,1,556,1,1,-1,0,no
0,0,1,1,0,0,0,0,0,1,0,0,1,1268,1,0,-1,0,no
0,0,1,1,0,0,0,0,1,1,0,0,1,157,1,0,-1,0,no
0,0,1,0,0,1,0,0,1,1,0,0,1,529,1,0,-1,0,no
0,0,1,1,0,1,0,0,1,1,0,1,1,226,1,0,-1,0,no
0,0,1,1,1,1,0,0,1,0,0,0,1,-162,1,0,-1,0,no
0,0,0,1,1,1,0,0,1,0,0,1,1,183,1,0,-1,0,no
0,1,0,0,1,1,1,0,1,1,0,0,1,-769,1,0,-1,0,no
0,0,0,1,0,0,0,0,1,1,0,0,1,396,1,0,-1,0,no
0,0,1,0,0,1,0,0,1,1,0,0,1,994,1,0,93,6,yes
0,1,0,0,1,1,0,0,1,0,0,1,0,1379,1,0,-1,0,no
0,0,1,1,1,1,0,0,1,0,0,0,1,1700,1,0,-1,0,no
0,0,0,0,0,0,1,0,1,1,0,0,1,110,1,0,-1,0,no
0,0,0,0,1,0,1,0,1,1,0,0,1,3259,1,1,-1,0,no
0,0,1,1,0,1,1,0,1,1,0,1,0,326,1,0,-1,0,yes
0,0,1,0,0,0,0,0,1,1,0,0,1,6421,1,1,-1,0,no
0,0,1,0,1,0,0,0,1,0,0,0,1,258,1,0,-1,0,no
0,0,1,1,0,0,1,0,1,1,0,1,0,4557,1,0,-1,0,no
0,1,0,0,1,0,0,0,0,1,0,0,1,828,1,0,-1,0,yes
0,0,1,0,0,0,1,0,1,1,0,1,0,287,1,0,-1,0,no
0,0,1,1,0,1,1,0,1,1,0,0,1,305,1,0,-1,0,no
0,0,0,0,0,0,1,0,1,0,0,0,1,7171,1,1,-1,0,no
0,0,1,0,1,0,0,0,1,0,0,1,0,825,1,1,-1,0,yes
0,1,0,1,0,1,1,0,1,1,0,1,1,1298,0,1,-1,0,no
0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,-1,0,no
0,0,0,0,1,0,1,0,1,1,0,1,1,298,1,1,-1,0,no
0,0,1,0,0,0,0,0,1,1,0,0,1,42,0,1,-1,0,no
0,0,0,0,1,0,1,0,1,1,0,0,1,258,1,0,-1,0,no
0,1,0,0,1,1,1,0,1,1,0,0,1,5087,1,0,-1,0,no
0,0,1,0,0,0,0,0,1,0,0,0,1,12,1,0,352,2,no
0,0,0,0,1,1,1,0,1,0,0,0,1,5993,1,0,112,1,no
0,1,0,0,1,1,0,0,1,0,1,0,0,1342,1,0,-1,0,no
0,0,1,0,1,1,1,0,1,1,0,0,1,5048,0,1,-1,0,no
0,0,1,0,0,0,0,0,1,1,0,0,1,334,0,1,-1,0,no
0,1,0,0,1,0,1,0,1,1,0,1,1,2315,1,0,-1,0,no
0,0,0,0,0,0,1,0,1,1,0,0,1,270,1,0,-1,0,no
0,1,0,0,1,1,0,0,1,1,0,1,1,151,1,0,298,6,no
0,1,0,0,0,0,0,0,1,0,0,1,0,69,1,0,357,3,no
0,1,0,0,0,0,0,0,1,0,0,0,1,-234,1,0,-1,0,no
0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,-1,0,no
0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,-1,0,no
0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,-1,0,no
0,0,0,0,1,0,1,0,1,1,0,0,1,-14,1,0,-1,0,no
0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,-1,0,no
0,1,1,0,0,0,1,0,1,0,0,1,0,897,1,0,-1,0,yes
0,0,1,0,0,0,1,0,1,1,0,0,1,1140,1,0,-1,0,no
1,0,0,0,1,0,0,0,1,1,1,0,0,3208,0,1,-1,0,yes
0,0,1,0,1,0,0,0,1,0,0,0,1,23,1,0,-1,0,no
0,0,1,1,0,1,1,0,1,1,0,1,0,371,1,0,-1,0,no
0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,-1,0,no
0,0,1,1,0,0,0,0,1,0,0,0,1,229,1,0,-1,0,no
0,0,0,0,0,0,1,0,0,1,0,0,1,5,1,0,-1,0,no
0,0,1,1,0,0,1,0,1,0,0,0,1,-20,1,0,-1,0,yes
0,0,1,0,1,0,0,0,1,0,0,1,1,5058,1,1,-1,0,no
0,0,1,1,0,1,1,0,1,0,0,1,0,1373,1,0,-1,0,no
0,1,0,1,0,1,0,0,1,1,0,1,1,2686,0,1,-1,0,no
0,0,1,1,0,0,0,0,1,1,0,0,1,3990,1,0,-1,0,no
0,0,1,0,0,0,1,0,1,0,0,1,0,5340,1,0,104,4,no
0,0,0,0,1,1,1,0,1,1,0,1,0,3,1,0,-1,0,no
0,0,1,0,1,1,1,0,1,0,0,1,1,999,1,1,-1,0,no
0,1,0,0,1,1,1,0,1,1,0,1,1,34,1,0,-1,0,no
0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,-1,0,no
0,0,0,0,1,1,0,0,0,1,0,1,1,-10,1,0,-1,0,no
0,0,1,1,0,1,0,0,1,1,0,1,0,2920,1,1,-1,0,no
0,0,0,1,1,1,0,0,1,1,0,1,0,8093,1,0,-1,0,no
0,0,0,0,1,0,1,0,1,1,0,1,0,447,1,0,269,1,no
0,1,0,0,1,1,0,0,1,1,0,1,0,7050,1,0,182,4,yes
0,0,0,1,0,1,0,0,1,1,0,0,1,-14,1,0,-1,0,no
0,0,0,1,0,0,0,0,1,1,0,1,0,2220,1,0,133,2,no
0,0,0,1,0,0,1,0,1,1,0,0,1,3904,0,1,187,2,yes
0,1,0,0,1,1,1,0,1,1,0,0,1,6403,1,0,-1,0,yes
0,0,0,0,0,1,0,0,1,1,0,0,1,951,1,1,-1,0,no
0,0,0,1,0,1,1,0,0,1,0,1,0,7813,1,0,-1,0,no
0,1,1,0,0,1,0,1,0,0,1,0,1,362,0,1,-1,0,no
0,0,1,1,0,1,0,0,1,1,0,1,1,781,1,0,-1,0,no
0,0,1,1,0,1,0,0,1,1,0,0,1,5680,1,0,-1,0,no
0,0,0,1,1,0,0,0,1,1,0,1,0,205,1,0,-1,0,no
0,0,0,0,0,1,1,0,1,1,0,0,1,248,1,1,-1,0,no
0,0,0,1,0,1,0,0,1,1,0,1,1,386,1,0,-1,0,no
0,0,0,1,1,0,1,0,1,1,0,1,0,3737,1,1,-1,0,no
0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,-1,0,no
0,0,0,0,1,0,0,0,1,1,0,1,1,1910,1,1,-1,0,no
0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,-1,0,no
0,0,1,0,1,1,1,0,1,0,0,1,1,140,0,1,-1,0,no
0,0,0,0,1,1,1,0,1,0,0,0,1,5993,1,0,56,3,no
0,1,1,0,0,0,1,0,1,0,0,0,1,-51,1,0,-1,0,yes
0,1,0,1,0,1,1,0,1,1,0,0,1,2255,1,0,-1,0,no
0,1,0,1,0,0,1,0,1,0,0,0,1,85,1,0,-1,0,no
0,0,1,0,0,1,1,0,1,0,0,1,0,1308,1,0,-1,0,no
0,0,1,0,1,0,0,0,1,0,0,1,0,2744,1,0,-1,0,no
0,0,1,0,0,1,1,0,1,0,0,1,0,658,1,0,173,2,no
0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,-1,0,no
0,0,0,1,1,1,1,0,1,0,0,0,1,115,1,0,-1,0,no
0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,-1,0,no
0,0,0,0,1,1,0,0,1,1,0,1,1,15035,1,0,-1,0,no
0,0,1,1,0,0,1,0,1,1,0,1,0,26,1,1,-1,0,no
0,0,1,1,0,1,1,0,0,1,0,1,0,369,0,1,-1,0,no
0,0,0,0,0,1,0,0,1,0,0,1,1,147,1,1,-1,0,no
0,1,0,0,0,1,1,0,1,1,0,1,1,3371,1,0,-1,0,yes
0,1,0,0,0,1,1,0,0,1,0,0,1,502,1,0,-1,0,no
0,1,0,0,1,0,1,0,1,1,0,1,0,50,1,0,-1,0,no
0,0,1,1,0,0,1,0,1,1,0,0,1,-388,1,0,-1,0,no
0,1,0,0,0,0,1,0,1,0,0,1,0,5741,1,0,200,3,yes
0,0,1,1,1,1,0,0,1,0,0,1,0,82,1,0,-1,0,no
0,0,0,0,1,0,1,0,1,1,0,1,0,1101,0,1,-1,0,no
0,0,1,1,0,1,0,0,1,1,0,1,1,1183,1,0,-1,0,yes
0,0,0,0,1,1,1,0,0,1,0,0,1,129,1,1,-1,0,no
0,0,1,0,1,0,0,0,1,0,0,1,0,3142,1,0,-1,0,no
0,0,1,0,1,1,1,0,0,1,0,1,0,1756,1,1,-1,0,no
0,0,0,0,1,0,1,0,1,1,0,0,1,526,1,1,-1,0,no
0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,-1,0,no
0,1,0,0,0,1,0,0,1,1,1,0,0,1481,1,0,364,3,no
0,0,0,0,1,1,1,0,1,0,0,0,1,2899,1,1,-1,0,no
0,0,0,1,1,1,0,0,1,1,0,1,1,2096,1,1,-1,0,no
0,0,1,0,1,1,1,0,1,1,0,0,1,87,1,0,-1,0,no
0,0,1,0,0,1,1,0,1,1,0,1,0,1122,1,0,-1,0,no
0,0,0,1,1,1,0,0,1,1,0,1,1,49,1,0,-1,0,no
0,0,1,0,0,1,1,0,1,1,0,0,1,173,1,0,-1,0,no
0,0,0,0,1,1,1,0,1,1,0,0,1,-11,1,0,-1,0,no
0,0,0,1,0,1,0,0,1,1,0,1,1,1537,1,1,-1,0,no
0,1,0,0,0,0,0,0,1,0,0,1,0,948,1,0,-1,0,no
0,1,0,1,0,0,1,0,1,1,0,1,0,739,1,0,-1,0,no
0,1,0,0,0,1,0,0,1,1,1,0,0,12245,1,0,-1,0,no
0,0,0,1,0,1,1,0,1,1,0,1,0,2365,1,0,188,4,no
0,0,1,1,0,1,0,0,1,0,0,0,1,311,1,1,-1,0,no
0,0,0,0,1,1,0,0,1,1,0,0,1,5569,1,0,-1,0,no
0,0,1,0,0,0,1,0,1,1,0,0,1,147,1,0,-1,0,no
0,1,0,0,0,0,1,0,1,1,0,1,0,476,1,0,-1,0,no
0,0,1,0,1,0,0,0,1,0,0,0,1,25,1,0,-1,0,no
0,1,0,0,0,0,0,0,1,1,0,0,1,36,1,0,-1,0,no
0,0,1,1,0,0,1,0,1,1,0,0,1,308,1,1,-1,0,no
0,1,0,0,0,0,0,0,0,1,0,0,1,3345,1,0,-1,0,no
0,1,0,0,0,1,1,0,1,1,0,1,1,355,1,1,-1,0,no
0,0,1,1,1,1,1,0,1,1,0,0,1,100,1,0,-1,0,no
0,0,1,1,0,0,0,0,1,0,0,1,0,127,1,0,-1,0,no
0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,-1,0,no
0,0,0,0,1,0,1,0,1,1,0,0,1,732,1,1,-1,0,no
0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,-1,0,no
0,0,1,1,0,0,0,0,1,1,0,1,0,-73,1,0,-1,0,no
0,0,1,1,0,1,0,0,1,1,0,1,0,2577,1,1,-1,0,no
0,0,1,0,0,1,0,0,1,1,0,1,1,-119,1,0,-1,0,no
0,0,1,1,0,1,0,0,1,0,0,1,0,2297,1,0,-1,0,no
0,0,1,1,0,1,1,0,1,1,0,1,0,226,1,0,-1,0,no
0,1,0,1,0,1,1,0,1,1,0,1,0,1544,1,0,196,3,no
0,0,1,0,1,1,1,0,1,1,0,0,1,5342,1,1,-1,0,no
0,0,1,0,0,0,1,0,0,1,0,0,1,284,1,0,-1,0,no
0,0,0,0,1,1,1,0,0,1,0,1,0,21,1,0,-1,0,yes
0,0,0,0,1,1,1,0,1,1,0,0,1,-121,1,0,-1,0,no
0,1,1,1,0,1,0,0,1,1,0,1,1,8556,0,1,272,2,yes
0,1,0,0,1,1,0,0,1,1,0,0,1,260,0,1,-1,0,no
0,0,1,0,1,0,0,0,1,0,0,1,0,64,1,0,183,3,no
0,0,1,1,0,0,1,0,1,1,1,0,0,2,1,0,-1,0,no
0,1,0,0,0,0,1,0,1,0,0,1,0,678,1,0,-1,0,no
0,0,0,1,1,1,1,0,1,0,0,0,1,382,1,1,-1,0,no
0,1,0,0,1,0,1,0,1,0,0,1,0,6030,1,0,110,3,no
0,0,0,0,1,0,1,0,1,1,0,0,1,205,1,0,-1,0,yes
0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,115,2,no
0,0,0,0,1,0,1,0,1,1,0,0,1,168,1,0,-1,0,no
0,0,1,1,0,1,1,0,1,1,0,1,1,406,1,1,-1,0,no
0,0,1,0,0,0,0,0,1,1,0,1,0,1047,1,1,-1,0,yes
0,1,0,0,0,0,1,0,1,1,0,0,1,466,1,0,-1,0,no
0,0,0,0,0,0,1,0,1,1,0,1,1,59,1,0,-1,0,no
0,0,1,0,1,1,1,0,1,1,0,1,0,3530,1,0,-1,0,no
0,0,1,1,0,1,1,0,1,0,0,0,1,734,1,1,-1,0,no
0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,296,5,no
0,1,0,0,1,1,0,0,1,0,0,0,1,1467,1,0,-1,0,no
0,0,0,0,1,1,0,0,0,1,0,0,1,535,1,0,-1,0,no
0,0,0,1,0,0,0,0,1,1,0,0,1,805,1,1,-1,0,no
0,0,1,1,0,0,0,0,1,0,0,0,1,268,1,0,343,9,no
0,1,0,1,0,1,1,0,1,1,0,0,1,641,1,0,148,2,no
0,0,1,0,0,1,1,0,1,1,0,0,1,6699,1,0,462,1,no
0,1,0,0,1,0,0,0,1,1,0,0,1,3812,1,0,-1,0,no
0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,-1,0,no
0,0,0,0,1,0,0,0,1,1,0,1,0,263,1,1,-1,0,no
0,0,0,0,0,1,0,0,1,0,0,0,1,8165,1,0,-1,0,yes
0,0,0,0,1,0,1,0,1,0,0,0,1,9609,1,0,-1,0,no
0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,-1,0,no
0,0,1,0,0,0,0,0,1,1,0,0,1,11854,1,0,-1,0,no
0,0,1,1,0,0,1,0,1,0,0,1,0,7345,1,0,-1,0,no
0,1,0,0,1,0,1,0,0,1,0,0,1,78,1,1,-1,0,no
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,-1,0,no
0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,-1,0,yes
0,1,0,1,1,1,1,0,1,1,0,1,1,279,0,1,-1,0,no
0,1,0,1,0,0,1,0,1,0,0,0,1,383,1,0,-1,0,no
0,0,0,1,0,1,1,0,1,1,0,0,1,1047,1,0,-1,0,yes
0,0,1,0,0,1,0,0,1,0,0,0,1,1279,1,1,-1,0,no
0,0,1,0,0,1,1,0,1,0,0,1,0,201,1,1,-1,0,no
0,1,0,1,0,0,1,0,1,0,0,1,0,136,1,1,-1,0,no
0,0,1,0,1,0,0,0,1,1,0,1,0,5238,1,0,-1,0,no
0,0,0,0,0,0,1,0,1,0,0,0,1,1521,1,1,-1,0,no
0,0,1,1,0,0,0,0,1,1,0,0,1,398,1,0,-1,0,no
0,1,0,0,0,0,0,0,1,0,0,0,1,1165,1,0,-1,0,no
0,0,0,1,0,1,1,0,1,1,1,0,0,1491,1,1,-1,0,no
0,0,0,0,1,0,1,0,1,1,0,0,1,884,1,1,-1,0,no
0,1,0,0,0,1,1,0,0,1,0,1,0,-2049,1,1,-1,0,no
0,0,1,1,0,0,1,0,1,0,0,1,0,4331,1,0,-1,0,no
0,0,1,1,0,1,1,0,1,1,0,0,1,271,1,0,172,2,no
0,0,0,0,0,0,1,0,1,0,0,0,1,-330,1,1,-1,0,no
0,0,1,0,0,1,1,0,1,1,0,1,1,289,1,0,363,4,no
0,1,0,1,0,1,1,0,0,1,0,0,1,1664,1,0,105,3,yes
0,1,0,1,0,1,1,0,1,1,0,0,1,2206,1,0,99,2,yes
0,1,0,1,0,0,1,0,1,1,0,0,1,675,1,1,-1,0,no
0,0,1,0,1,1,1,0,1,0,0,0,1,13,1,1,-1,0,no
0,0,1,0,1,0,1,0,1,1,0,1,0,79,1,0,-1,0,no
0,1,0,0,0,0,1,0,1,0,0,0,1,460,1,1,-1,0,yes
0,0,1,0,0,1,0,0,0,1,0,1,1,28,1,1,-1,0,no
0,0,0,0,1,0,0,0,1,0,0,1,0,334,1,0,92,12,yes
0,0,1,0,1,0,0,0,1,0,0,1,0,29,1,0,-1,0,no
0,0,1,1,0,0,0,0,1,0,0,0,1,381,1,0,262,1,no
0,0,1,0,0,1,1,0,1,0,0,1,0,952,1,0,-1,0,yes
0,1,0,1,0,1,1,0,1,1,0,1,0,395,1,0,183,2,yes
0,0,0,1,1,0,0,0,1,1,0,0,1,404,1,0,-1,0,no
0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,165,3,no
0,0,0,1,0,0,0,0,1,1,0,1,0,126,1,0,342,1,no
0,0,0,0,1,0,1,0,1,1,0,1,0,536,1,0,92,1,yes
0,0,1,0,0,1,1,0,1,1,0,0,1,227,1,0,-1,0,yes
0,1,0,0,1,1,0,0,0,1,0,1,1,4401,1,0,-1,0,no
0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,-1,0,no
0,1,0,0,1,1,0,0,1,0,0,1,0,243,1,1,-1,0,no
0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,-1,0,no
0,1,0,0,1,1,0,0,1,1,0,0,1,5270,1,1,-1,0,no
0,0,0,0,0,1,0,0,1,0,0,0,1,69,1,0,-1,0,no
0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,-1,0,yes
0,0,1,1,0,0,0,0,1,0,1,0,0,5969,1,0,292,10,no
0,0,0,0,0,0,1,0,1,0,0,1,0,962,1,0,-1,0,yes
0,0,0,0,1,1,0,0,1,1,0,0,1,4,1,0,-1,0,no
0,0,1,0,0,0,1,0,1,0,0,0,1,984,1,1,-1,0,no
0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,-1,0,yes
0,0,0,0,1,1,1,0,0,1,0,0,1,2,1,0,-1,0,no
0,1,0,0,0,0,0,0,1,1,0,1,0,762,1,0,-1,0,yes
0,1,0,0,0,1,0,0,1,1,0,0,1,820,1,0,91,1,yes
0,1,0,0,1,1,0,0,1,1,0,0,1,548,1,0,-1,0,no
0,0,1,0,0,0,0,0,1,1,0,1,0,568,1,1,-1,0,no
0,0,1,1,0,1,1,0,1,1,0,0,1,-940,1,0,-1,0,no
0,0,1,0,1,1,0,0,1,1,0,1,1,403,0,1,-1,0,no
0,0,0,0,1,1,1,0,1,1,0,1,1,2269,1,0,-1,0,no
0,0,0,1,0,1,1,0,1,1,0,0,1,1575,1,0,263,11,no
0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,-1,0,no
0,0,1,0,0,1,0,0,1,0,0,1,0,-56,1,1,-1,0,no
0,0,1,1,1,1,1,0,1,0,0,1,0,574,1,0,-1,0,no
0,0,1,0,0,0,1,0,1,1,0,1,1,309,1,0,-1,0,no
0,0,0,0,1,1,1,0,1,0,0,0,1,3494,1,1,-1,0,no
0,0,1,0,1,0,0,0,1,1,0,0,1,29,1,0,-1,0,no
0,0,0,0,1,0,0,0,1,0,0,0,1,2288,1,1,-1,0,no
0,0,0,0,0,0,1,0,1,1,0,0,1,11,1,0,-1,0,no
0,0,0,0,0,1,1,0,0,1,0,1,0,1070,1,0,160,2,yes
0,0,1,0,1,1,1,0,1,1,0,0,1,860,0,1,-1,0,yes
0,0,1,1,0,1,1,0,1,0,0,0,1,882,1,1,-1,0,no
0,0,1,1,0,0,1,0,1,0,0,1,0,1579,1,0,92,5,yes
0,0,0,0,1,1,1,0,1,1,0,0,1,1167,1,0,-1,0,yes
0,0,0,1,0,0,0,0,1,1,0,0,1,6879,1,0,131,1,no
0,1,1,0,0,1,1,0,1,0,0,0,1,3033,1,0,-1,0,no
0,1,0,0,1,1,1,0,1,1,0,0,1,824,1,0,-1,0,no
0,0,1,0,0,0,1,0,0,1,0,0,1,531,1,1,-1,0,no
0,0,0,0,0,0,1,0,1,1,0,1,0,130,1,0,-1,0,no
0,0,0,0,0,0,1,0,1,1,0,0,1,937,0,1,-1,0,no
0,1,0,0,0,1,1,0,1,1,0,0,1,725,1,1,-1,0,no
0,0,1,1,0,1,1,0,1,1,0,0,1,641,1,1,-1,0,no
0,0,0,0,0,1,1,0,1,1,0,0,1,13054,1,1,-1,0,no
0,0,1,0,0,0,0,0,1,0,0,0,1,163,1,0,-1,0,no
0,1,0,0,1,1,0,0,1,1,0,1,0,387,1,0,-1,0,no
0,1,0,0,0,0,0,0,1,0,0,0,1,91,1,1,-1,0,no
0,1,0,0,1,1,1,0,1,1,0,0,1,4441,1,0,183,2,no
0,0,0,0,1,0,0,0,1,1,0,0,1,295,1,0,-1,0,no
0,0,1,0,0,1,1,0,1,0,0,0,1,440,1,1,-1,0,no
0,0,0,0,1,1,1,0,0,1,0,0,1,1480,1,1,-1,0,no
0,1,0,0,0,0,0,0,1,0,0,1,0,1134,1,0,-1,0,no
0,0,1,1,0,1,1,0,1,1,0,0,1,-329,0,1,238,9,no
0,0,1,0,1,0,0,0,1,1,0,0,1,11839,1,0,-1,0,no
0,0,1,0,0,1,1,0,1,1,0,1,1,2054,1,0,-1,0,yes
0,0,0,1,1,0,0,0,1,1,0,1,1,921,0,1,-1,0,no
0,1,1,1,1,0,1,0,1,1,0,0,1,1129,1,0,91,1,yes
0,0,0,0,1,1,0,0,1,1,0,0,1,103,1,0,267,6,no
0,0,1,0,1,0,0,0,0,1,0,0,1,431,1,0,-1,0,no
0,0,1,1,0,0,1,0,1,1,0,1,0,-45,1,0,-1,0,no
0,1,0,0,0,1,1,0,1,0,0,1,1,3018,1,1,-1,0,no
0,0,1,0,0,1,0,0,1,1,0,1,0,298,1,0,115,6,no
0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,-1,0,no
0,0,0,0,1,1,0,0,1,1,0,0,1,1329,0,1,-1,0,no
0,1,0,0,0,0,1,0,1,0,0,0,1,802,1,1,-1,0,no
0,0,0,0,1,0,1,0,1,1,0,1,0,-299,1,0,-1,0,no
0,1,0,1,1,0,0,0,1,1,0,0,1,91,0,1,-1,0,no
0,0,1,1,0,0,0,0,1,1,0,0,1,-314,1,0,307,3,no
0,0,1,0,1,0,0,0,1,0,0,0,1,334,1,1,-1,0,no
0,1,0,1,0,0,1,0,1,0,0,0,1,8,1,0,-1,0,no
0,1,0,0,1,1,0,0,1,0,0,1,0,992,0,1,170,4,no
0,0,0,0,0,0,1,0,1,1,0,0,1,318,1,0,-1,0,no
