Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,7,1,9102,1,1,133.2,1,35,28,7,10,145.6,0,0,0,1,1,0,20,0,2,1,8,0,0.0,7,0,5,10,5,11.404061727290978,0,11.1,3.7,0.25,Dropout
1,17,1,7787,1,1,142.0,33,36,1,2,7,123.0,1,0,0,1,1,0,21,0,0,7,15,5,13.364868525826857,0,0,6,5,3,14.514145387251048,0,15.3,0.6,1.96,Dropout
1,2,5,9535,1,1,146.3,1,18,18,9,10,128.6,0,0,1,1,0,0,19,0,0,5,7,2,10.002565095528576,0,0,8,5,4,9.600021224246841,0,9.2,0.6,-1.8,Graduate
1,18,1,9466,0,1,132.2,1,1,36,8,7,113.4,0,0,0,1,1,0,27,0,0,5,13,4,13.61810715971238,0,1,5,10,3,0.0,0,11.2,0.3,2.33,Enrolled
2,40,1,33,1,1,131.5,1,1,19,9,5,135.2,0,0,1,1,0,0,18,0,0,5,1,0,9.751580636250544,0,0,5,4,0,0.31949582137757854,0,9.7,3.0,1.8,Dropout
1,16,1,9360,1,1,134.7,1,1,18,10,12,120.0,0,0,0,1,0,1,17,0,0,5,9,4,10.157677809700386,0,0,7,8,7,14.782857990572385,1,12.4,1.4,1.62,Graduate
1,17,2,9356,1,1,138.6,14,1,1,5,2,99.4,1,0,0,1,0,0,17,0,0,8,7,6,15.36223727248073,0,0,6,7,9,15.439818773251442,0,12.0,1.5,1.76,Graduate
1,38,1,9876,1,1,136.1,1,37,1,4,10,112.5,0,0,0,1,0,0,37,0,0,5,14,5,0.1595970020453111,0,0,5,9,0,0.28016140485006397,1,11.3,0.3,-0.78,Enrolled
1,2,3,9327,1,1,126.4,1,1,38,0,6,134.7,0,0,0,1,1,1,20,0,2,7,9,6,15.049810787683802,0,0,6,8,6,14.210903566854984,7,11.3,3.7,1.02,Graduate
1,18,1,8883,1,1,129.9,1,37,1,1,3,109.2,0,0,1,1,1,0,35,0,0,5,1,0,10.536989346560079,0,0,7,11,0,0.6005631179485722,0,10.8,-0.8,1.03,Dropout
1,17,1,9029,1,1,148.2,1,38,5,1,10,127.4,0,0,0,1,0,0,18,0,0,7,8,5,11.33389508977404,0,0,10,7,5,13.921710671992361,0,10.7,0.5,1.94,Graduate
1,1,1,9675,1,1,101.7,5,35,35,11,8,134.6,0,0,0,1,1,1,38,1,0,6,6,6,13.73888099318247,0,0,6,9,7,8.66875295182532,0,14.0,1.5,-3.18,Graduate
1,39,1,9075,1,1,154.6,1,36,38,4,9,123.4,0,0,0,0,1,0,22,0,0,5,10,0,0.0,0,2,5,7,1,11.03125651268771,0,8.8,2.9,-4.06,Dropout
1,18,1,8957,1,1,137.7,1,36,18,8,13,156.3,1,0,0,1,0,1,19,0,0,6,7,4,9.292826797192896,0,0,8,8,6,9.525653301307855,0,12.6,-0.2,1.77,Graduate
5,18,1,9925,1,1,121.8,1,38,2,1,13,118.6,0,0,0,1,0,0,23,0,0,7,7,5,12.052853458433635,0,0,8,13,4,10.601498399757663,3,13.2,-0.6,1.44,Dropout
1,1,1,9551,1,1,134.9,1,38,19,6,12,128.3,0,0,0,1,0,0,26,0,0,7,14,5,8.331715160307564,0,0,8,5,7,11.777394069752079,0,12.4,1.5,1.67,Graduate
1,38,1,9125,0,1,122.5,1,37,1,0,1,118.6,0,0,1,0,1,0,20,0,0,5,25,1,0.98796981648154,0,0,5,0,0,0.2624819953688168,0,9.4,0.5,-2.92,Dropout
1,17,3,8910,1,1,162.5,1,1,37,1,11,134.2,1,0,0,1,0,0,27,1,0,6,10,4,11.618800153968508,0,0,6,9,5,16.278332151238253,0,7.6,0.8,-1.9,Graduate
2,40,1,9057,1,20,138.2,1,1,37,0,10,95.0,0,0,1,0,1,0,23,0,0,0,1,0,0.0,0,0,5,6,0,0.2589060550423264,0,16.2,3.0,-3.41,Dropout
2,17,1,8933,1,1,121.1,1,1,20,8,5,111.9,1,0,0,1,0,0,18,0,0,6,11,3,13.551798662450025,2,0,8,10,2,10.050646950174428,0,11.2,1.5,-3.27,Enrolled
1,18,4,9436,1,1,150.6,1,35,18,10,13,139.7,1,0,0,1,0,1,20,0,0,7,6,6,10.589404333182118,0,0,6,6,8,14.04360681940031,0,14.0,0.2,2.17,Graduate
1,37,1,1173,1,1,135.9,1,1,1,11,8,114.8,0,0,0,0,1,0,50,0,0,5,19,0,0.06282008727115296,0,0,5,0,1,0.0,0,7.6,2.5,1.4,Dropout
1,42,1,9152,1,19,95.0,1,40,37,2,7,137.2,0,0,0,0,1,0,34,0,0,5,11,0,0.1615091926571869,3,0,6,7,0,0.25830547988447305,0,8.1,1.4,-2.96,Dropout
1,44,1,8966,1,1,125.6,1,1,19,0,5,153.2,0,0,0,0,1,0,19,0,0,5,13,1,16.4648630881294,0,0,5,5,3,0.45762864074557114,0,10.7,1.5,-1.96,Dropout
1,3,1,9907,1,1,115.6,1,1,37,8,10,113.4,1,0,0,1,0,1,29,0,0,6,11,6,13.959567142899218,0,0,6,11,4,15.013076165445394,0,12.8,-0.7,1.86,Graduate
1,39,1,8941,1,1,124.1,1,36,37,3,8,145.3,1,0,0,1,1,0,19,0,0,5,11,4,14.32196190509568,0,0,6,8,5,12.733598809246677,0,15.6,0.3,0.15,Dropout
1,18,3,9386,1,1,150.3,1,1,36,3,5,124.1,0,0,0,1,0,0,17,0,0,7,10,6,11.421975856599282,0,0,6,7,7,13.886417756998975,0,12.6,1.3,0.85,Enrolled
4,42,1,9560,0,36,109.1,1,37,20,6,0,122.6,0,0,0,1,0,0,35,1,6,6,14,4,13.608864075598113,2,0,6,10,3,10.597849393863743,0,13.8,1.5,-1.35,Dropout
1,1,2,8925,1,1,111.5,1,19,3,3,11,118.5,0,0,0,1,1,0,25,0,0,8,11,4,12.238001352483481,0,0,21,11,7,11.082171158396982,0,11.1,0.8,0.76,Graduate
1,39,1,7936,1,3,131.3,1,44,2,3,12,106.0,0,0,0,0,1,0,41,0,0,5,7,3,0.0,5,1,5,5,0,0.503636271668391,0,15.7,3.6,-1.76,Dropout
1,39,1,9071,1,1,132.7,1,1,1,3,10,148.9,0,0,1,1,1,0,31,0,0,5,9,0,0.0,2,12,15,5,0,0.0,0,8.1,0.7,-1.5,Dropout
3,17,1,8986,0,1,138.4,1,36,4,84,10,115.5,0,0,1,0,1,0,29,0,0,6,1,0,0.0,0,0,5,6,0,0.0,1,9.3,0.9,0.37,Dropout
1,2,1,8897,1,1,124.1,1,35,37,147,7,114.2,1,0,0,1,0,0,21,0,0,6,13,24,14.298130758529464,0,0,7,9,7,12.860830245480733,0,16.2,1.4,0.86,Enrolled
1,16,3,9112,1,1,109.0,1,18,20,0,1,121.7,0,0,0,1,1,1,20,1,0,7,7,6,13.147205873036812,0,0,6,7,3,12.719206771369949,0,8.9,1.5,2.02,Enrolled
1,15,4,9682,1,1,153.5,1,36,5,5,5,112.1,1,0,1,1,0,0,18,0,0,5,11,6,17.339876055118154,0,0,6,8,7,12.79587744818942,0,10.6,1.5,-2.05,Graduate
1,17,1,9083,1,1,100.1,1,36,18,8,11,125.8,0,0,0,1,0,0,17,0,0,6,11,6,10.701772078827304,0,0,6,8,5,12.427265597593165,0,13.7,-0.1,2.23,Enrolled
1,42,1,9082,0,41,134.9,1,44,20,0,11,103.3,0,0,1,1,1,0,41,0,0,5,5,5,13.241507849871759,0,0,5,12,0,0.0,0,7.6,2.7,0.09,Graduate
1,18,1,9372,1,1,137.6,1,1,37,4,8,129.4,1,0,0,1,0,1,20,0,0,5,8,4,12.23776472534312,0,0,5,10,4,13.273293810347663,4,7.6,1.5,-4.06,Graduate
1,45,1,9115,1,1,95.0,1,35,36,1,7,129.6,0,0,0,1,1,0,19,0,0,5,7,4,10.25192586268683,0,0,7,8,4,10.425631553492558,0,16.2,1.5,3.35,Enrolled
1,18,1,9426,1,1,127.8,12,36,19,1,8,140.1,0,0,0,1,1,1,19,0,0,8,7,5,13.077419947645604,0,0,5,7,4,9.739836477231254,0,16.2,-0.6,1.79,Graduate
5,18,2,9486,1,1,156.5,1,36,36,0,7,141.0,1,0,0,1,1,0,18,0,0,8,7,4,10.55306268713241,0,0,6,9,4,15.863020373219095,0,16.2,1.4,0.28,Enrolled
2,10,1,9090,1,9,140.5,1,1,39,4,8,122.9,0,0,1,1,0,0,27,0,0,0,8,5,11.045785139632802,0,0,6,10,3,12.535741789613288,0,7.6,3.7,3.51,Dropout
1,19,1,9143,1,1,136.9,1,35,37,2,11,117.1,1,0,0,1,0,0,19,0,0,6,8,5,12.197480571368141,0,0,0,6,6,12.610198472929643,0,10.6,3.7,-4.06,Graduate
1,38,1,7843,1,20,134.6,1,19,1,5,6,130.9,0,0,0,0,1,0,24,0,0,5,15,1,13.589192719918886,0,0,0,0,5,0.0,0,7.6,0.9,0.37,Dropout
1,17,1,9142,1,1,155.9,1,1,19,8,9,111.8,0,0,0,1,0,1,31,0,0,11,6,5,9.791188414023585,0,0,7,8,5,11.011296850617084,0,8.9,-0.8,2.03,Enrolled
1,16,2,9826,1,1,139.7,1,18,36,6,9,133.4,0,0,0,1,0,1,18,0,0,6,10,6,14.500155677404502,0,0,8,8,6,10.988844856568875,0,10.6,1.4,0.82,Graduate
1,40,1,855,1,1,132.4,1,33,35,2,8,118.8,0,0,1,1,1,0,30,0,0,5,6,0,0.5405488751407554,0,0,5,1,0,0.0,0,9.9,2.9,-2.93,Dropout
1,2,5,8914,1,1,121.4,23,19,18,0,8,115.6,1,0,1,1,0,1,19,0,0,6,7,4,11.996803090887695,0,0,8,9,6,11.50326555543306,0,12.9,2.9,-3.67,Dropout
1,18,1,9120,1,1,154.4,1,27,37,7,10,117.5,0,0,0,1,0,1,17,1,8,5,14,6,10.521954507239702,0,0,8,16,4,12.459344630906896,0,14.1,0.9,2.13,Dropout
1,18,1,9293,1,1,137.8,1,36,20,8,8,118.7,1,0,0,1,0,0,17,0,0,6,10,5,15.950754255252324,0,0,6,9,10,11.172925260819154,0,9.2,0.8,1.72,Dropout
1,1,3,9815,1,1,123.8,1,1,19,9,11,124.6,1,0,0,1,0,1,20,0,0,8,10,6,11.151986372209963,0,0,8,7,7,15.830172527361704,0,12.5,2.4,1.59,Enrolled
1,18,5,9196,1,1,142.7,1,35,1,2,13,120.8,1,0,0,1,0,1,19,0,0,6,8,5,10.868000371542802,0,0,8,9,6,10.313934539505057,0,12.3,-0.2,1.56,Graduate
1,1,1,9209,1,1,121.9,1,1,1,7,11,125.4,1,0,0,1,1,0,18,0,0,6,14,26,13.54457829210265,0,0,8,5,1,11.205939192761328,0,11.2,1.4,1.39,Dropout
1,1,1,9199,0,1,138.8,1,3,4,8,9,98.0,0,0,0,1,0,0,21,0,5,6,7,5,0.06902662571840731,0,0,5,4,2,13.00377416320083,0,9.4,2.9,-1.59,Graduate
1,51,2,9630,1,1,129.9,1,18,18,1,7,116.6,1,0,0,1,1,1,23,0,0,6,11,4,9.75910704961072,0,0,6,10,4,14.622084787165562,0,12.5,-0.7,0.58,Graduate
1,2,3,9256,1,1,127.8,1,2,4,0,9,110.6,1,0,0,1,1,0,18,1,0,6,10,3,12.555281819213345,0,0,5,4,4,13.54336024274664,0,7.8,-0.5,-1.69,Graduate
1,14,1,8990,1,1,131.4,1,1,11,0,10,113.5,1,0,1,1,1,0,26,0,0,5,26,0,14.274279502127579,5,0,7,8,6,0.0,0,11.4,1.5,-2.86,Enrolled
1,40,1,33,1,18,138.7,1,37,1,0,6,97.6,1,0,1,0,1,0,22,0,0,5,1,0,0.0,0,0,5,0,0,0.0,0,8.0,-0.5,-3.27,Dropout
1,1,4,9229,1,1,155.2,1,18,20,0,6,130.3,1,0,0,1,0,0,18,0,5,6,7,4,12.52343701948098,0,0,6,8,9,11.420628224015882,0,13.9,-0.5,1.47,Graduate
1,16,1,9161,1,41,137.2,1,37,20,1,4,129.1,1,0,0,1,0,0,18,0,0,6,8,5,12.611029520647731,0,0,15,9,4,13.068363990775964,0,10.8,0.7,-0.86,Dropout
1,1,1,8902,1,42,132.5,38,36,20,7,3,124.1,0,0,1,1,0,1,21,0,0,6,10,4,15.308128593831327,0,0,6,8,5,14.981968184991336,0,10.5,1.5,1.68,Dropout
1,2,1,9648,0,1,133.0,1,17,38,8,6,129.7,0,0,0,1,0,0,23,1,8,6,14,6,12.85036880629278,0,0,6,9,6,9.352725508278699,0,11.0,3.7,-1.72,Enrolled
1,18,1,9440,1,1,129.0,1,18,36,0,10,121.7,0,0,0,1,0,0,18,0,0,6,9,4,15.08991186977977,0,0,6,8,7,11.357891173414762,0,9.6,1.5,-0.94,Graduate
1,15,1,9073,1,1,122.0,46,19,4,1,9,113.9,0,0,0,1,0,0,18,0,0,7,9,1,18.875,0,0,5,5,4,13.25437543965122,0,10.6,0.8,-1.87,Enrolled
1,1,4,9671,1,1,135.5,1,35,20,7,6,132.4,1,1,0,1,0,1,18,0,0,7,9,5,17.12471091589905,0,0,8,8,7,12.821730140353937,0,10.8,0.8,-1.88,Enrolled
1,1,1,9393,1,1,163.2,1,1,18,0,6,129.0,0,0,1,1,1,0,31,0,0,5,7,1,0.0,0,0,5,0,1,0.0,0,8.7,0.9,-4.06,Enrolled
1,37,1,9201,1,1,126.2,1,36,38,7,7,115.3,0,0,0,1,1,0,18,0,0,7,7,5,13.320620699517042,0,0,5,9,7,0.07233028326353633,0,11.3,3.1,-4.06,Dropout
5,41,1,9238,1,1,136.3,1,4,20,3,5,112.8,0,0,1,1,1,0,22,0,0,5,10,0,9.379449963945198,0,0,5,5,4,11.457593740194362,0,16.2,3.7,-3.76,Enrolled
1,49,1,9061,1,1,140.7,1,36,37,144,8,135.1,0,0,0,1,0,1,20,0,0,5,10,6,12.587802117066323,0,0,5,8,4,11.43252647466832,0,10.7,1.4,1.9,Graduate
2,11,1,33,1,16,132.7,1,31,30,9,8,125.5,0,0,1,0,1,0,23,0,0,0,1,0,0.19422305317599245,0,0,5,0,0,0.0,0,16.2,-0.5,0.45,Dropout
2,41,1,8989,1,1,130.6,67,18,1,3,3,151.6,1,0,1,1,1,0,46,0,0,5,15,0,0.0,0,0,5,8,0,0.0,1,12.4,-0.7,-1.84,Dropout
1,37,1,9221,1,1,121.9,1,36,1,5,103,130.0,0,0,1,0,1,0,26,0,0,5,8,0,0.0,0,0,5,5,0,0.0,0,9.4,3.0,-1.19,Dropout
1,39,1,59,1,19,130.3,1,36,1,1,0,107.7,0,0,1,0,1,0,34,0,0,6,2,0,0.0,0,0,5,0,0,0.5010275139109732,0,7.7,-0.4,-3.26,Dropout
1,43,1,9349,1,6,154.2,1,35,29,2,8,126.4,0,0,1,1,0,0,26,1,13,1,9,0,15.621454237104784,0,0,5,5,5,11.252808229751755,2,15.6,0.4,-2.9,Graduate
1,39,1,9726,1,2,135.0,1,1,1,4,12,123.6,1,0,0,1,1,0,20,0,6,5,15,1,0.0,0,0,5,9,0,0.0,0,15.9,0.5,-0.66,Dropout
2,17,1,9010,1,1,147.5,1,18,36,1,12,116.1,1,0,0,1,0,0,20,0,0,6,7,6,11.795821592811835,0,0,8,6,6,11.715409185130525,0,12.5,1.4,1.48,Graduate
1,18,1,9294,1,1,116.8,1,36,19,3,7,115.0,1,0,0,1,0,1,19,0,0,6,7,5,11.832855271309892,0,0,6,7,8,11.15635902897732,0,10.9,0.8,1.34,Enrolled
1,44,1,9947,1,1,125.5,27,1,19,7,195,129.9,1,0,0,1,1,0,19,0,0,5,7,4,14.17676675172257,0,0,6,6,5,9.901167513990423,0,12.6,1.4,1.96,Enrolled
1,39,5,9920,1,1,144.2,1,1,19,4,11,108.0,1,0,0,1,0,1,18,0,0,5,8,6,15.21399699588403,0,0,6,4,4,10.288192489213612,0,10.7,0.7,-3.86,Enrolled
1,15,1,8153,0,1,146.2,1,1,38,6,105,145.8,0,0,0,1,1,0,22,0,0,6,9,5,0.9352908553542808,0,1,5,7,4,0.0,2,7.6,-0.5,1.75,Dropout
1,16,1,8864,1,1,135.9,1,36,1,8,11,148.4,0,0,0,1,1,0,19,0,0,6,9,4,14.472655774086693,0,0,5,5,4,0.0,4,12.8,1.0,-4.06,Dropout
1,1,3,9401,0,1,157.5,1,20,36,0,8,129.9,1,0,0,1,0,0,35,1,0,5,10,6,12.882048423882102,0,0,8,11,6,12.647934358268046,0,15.2,0.5,-2.08,Graduate
1,38,1,8151,0,1,127.5,1,37,36,1,5,153.9,1,0,1,0,1,0,20,0,0,5,1,0,0.6528008704503026,0,0,5,4,0,0.22875237529187398,0,7.8,1.5,-4.06,Dropout
1,1,1,8997,1,40,144.5,1,1,19,3,9,124.0,0,0,0,1,1,0,19,0,0,6,7,6,13.255309147635238,0,0,5,6,7,0.0,0,10.9,-0.6,-1.83,Dropout
1,18,3,9150,1,1,145.2,1,1,37,3,8,175.3,1,0,0,1,0,1,18,0,0,6,8,6,16.544553039247006,0,0,6,8,7,10.750814513090779,0,12.3,0.8,0.94,Graduate
1,18,1,9564,1,1,114.1,1,1,19,4,11,128.7,0,0,0,1,0,0,19,0,0,6,8,8,11.87196040084464,0,0,6,9,7,10.300897938996531,0,12.9,1.3,-1.49,Graduate
1,39,1,9251,1,21,138.9,1,1,1,0,11,145.4,1,0,1,0,1,0,26,0,0,0,1,4,0.0,0,0,5,0,0,0.03645464357056841,0,7.6,3.7,-3.64,Dropout
1,40,1,8875,1,1,136.5,1,19,36,2,11,122.6,0,0,1,0,1,0,23,0,0,5,1,0,0.0,1,0,5,0,0,0.18016212981304322,0,13.9,3.0,-1.57,Dropout
1,39,1,98,1,1,123.3,1,1,32,5,6,124.5,0,0,1,0,1,0,25,0,0,5,1,0,0.0,0,0,0,0,0,0.0,0,14.9,-0.6,0.6,Dropout
1,1,2,9046,1,1,118.6,1,35,1,9,10,120.9,1,1,0,1,1,1,18,0,0,8,7,5,12.948205779149644,0,0,5,8,4,12.617346546258453,0,12.5,3.4,1.93,Enrolled
1,38,6,127,1,1,112.8,1,18,37,5,8,122.2,1,1,0,1,1,0,20,0,0,5,7,0,13.111498668117978,0,0,0,9,0,0.0,0,16.0,0.6,-4.06,Dropout
1,1,3,9376,1,1,136.4,1,35,18,9,11,100.5,1,0,0,0,0,0,19,0,0,16,8,4,14.163220122723414,0,0,6,5,6,10.916938295478225,0,11.4,-0.7,2.05,Graduate
2,1,2,9274,1,1,117.1,1,2,39,6,10,137.7,0,0,0,1,0,0,17,0,0,6,7,5,13.21543424813956,1,0,5,10,7,14.04562417496199,0,10.5,0.8,-4.06,Graduate
1,17,5,9012,1,1,162.9,1,19,2,2,9,119.7,0,0,0,1,0,0,24,0,0,7,7,6,10.633452611455875,0,0,8,8,6,14.058972185733996,0,10.8,1.6,1.67,Graduate
1,1,3,9991,1,1,120.9,1,1,19,2,9,120.6,1,0,0,1,0,0,18,0,0,6,10,6,14.907477718880607,0,0,6,9,6,11.570387992737817,0,10.9,-0.0,1.69,Enrolled
1,40,1,8834,1,1,132.3,50,2,30,0,185,126.3,1,0,1,1,1,0,25,0,0,6,7,6,11.117234338693954,0,0,6,5,3,12.353348114929622,0,10.8,1.5,3.51,Dropout
1,45,1,9342,1,1,157.7,1,18,4,2,6,114.6,1,0,0,1,0,0,20,0,0,7,7,6,13.507076628062727,0,0,7,6,5,11.19414773587377,0,12.5,3.7,-2.01,Graduate
1,16,1,9076,0,1,132.2,1,3,19,1,11,120.5,1,0,0,1,1,0,22,1,1,5,8,5,14.981504563711585,0,0,8,10,6,12.872622641693763,0,12.5,1.4,2.08,Graduate
1,40,3,9118,1,1,117.7,1,18,4,8,11,129.5,1,0,0,1,0,0,21,0,18,6,6,4,13.03825358705618,0,0,6,10,4,13.685768011923946,0,12.8,0.7,1.74,Enrolled
1,1,3,8804,1,1,140.8,1,37,4,7,5,141.3,0,0,1,1,1,0,24,0,0,6,0,4,13.712891969381717,0,0,5,8,2,0.11820414466266771,0,7.8,0.8,1.53,Dropout
1,18,1,9043,1,1,147.4,1,35,1,7,12,120.4,0,0,0,1,0,1,17,0,0,6,7,4,11.451918431864952,0,0,6,9,6,13.043791375511235,0,11.0,0.0,1.54,Enrolled
2,37,1,9766,1,1,132.9,1,1,38,10,9,118.1,0,0,1,1,0,0,41,1,1,8,8,5,16.12092464067022,0,0,5,13,3,12.45547114674145,0,12.6,2.6,3.42,Enrolled
1,17,2,8950,1,1,121.5,1,4,3,0,9,107.6,1,0,0,1,0,1,20,0,0,6,9,6,8.980726564252045,0,0,6,8,5,12.18129508540365,0,10.7,0.5,1.83,Graduate
1,57,4,9466,1,1,117.1,1,1,19,3,8,132.2,1,0,0,1,0,1,20,0,0,7,7,6,14.480504580781094,0,0,8,8,6,10.572019532761322,0,15.6,0.6,0.86,Graduate
1,18,4,9809,1,1,113.3,1,1,18,3,11,118.5,0,0,0,1,0,1,18,0,0,8,10,6,14.003031784404396,0,0,6,8,6,12.303609423925558,0,13.0,0.9,1.62,Graduate
2,17,1,9462,1,1,144.0,23,35,1,4,6,117.0,1,0,0,1,1,0,19,0,0,7,15,5,13.609286759732846,0,0,8,5,3,11.72414036276556,0,13.9,-0.7,3.51,Graduate
2,40,1,8931,1,4,131.4,1,36,3,1,8,110.7,0,0,0,0,1,0,23,0,0,5,1,1,0.0,0,0,5,0,0,0.0,0,9.3,2.8,-0.78,Dropout
1,37,1,9018,1,1,137.3,1,37,35,6,11,111.1,0,0,0,1,1,0,38,0,0,5,0,5,13.30947545403346,0,0,6,8,6,0.0,0,9.0,2.8,1.71,Dropout
2,41,1,7690,1,1,135.0,1,28,27,4,8,111.3,1,0,1,0,0,0,24,0,0,1,0,0,0.0,5,0,5,11,0,0.4998087493815526,2,16.0,-0.6,-1.46,Graduate
1,43,5,8877,1,1,143.8,1,1,18,1,3,114.4,1,0,0,1,0,1,20,0,0,7,9,11,13.53382189595599,0,0,6,9,6,10.566443348438366,0,12.5,-0.8,1.47,Graduate
4,47,1,9002,1,1,166.4,1,35,37,6,12,144.0,0,0,0,1,0,0,17,0,0,5,18,3,10.78201808082201,0,0,5,9,4,9.935877669298039,0,9.9,0.4,0.67,Graduate
1,3,4,9258,1,1,141.5,1,1,4,7,4,112.9,1,0,0,1,0,0,18,0,0,7,10,6,13.276085302452964,0,0,8,8,6,9.640311558488989,0,10.7,1.5,1.52,Graduate
1,17,4,9565,1,1,128.2,1,1,20,1,8,122.5,1,0,0,1,0,1,18,0,0,6,7,6,11.607251104449535,0,0,8,5,4,8.97472530554549,0,10.7,0.6,1.55,Graduate
1,16,1,9408,1,11,137.9,1,1,3,4,6,145.2,1,0,0,1,1,1,18,0,4,6,10,13,13.946422495828841,0,0,6,18,6,14.666796322788596,0,10.9,0.8,1.87,Dropout
4,3,3,9673,1,1,147.4,1,37,18,0,10,118.6,0,0,0,1,1,0,19,0,0,6,9,3,14.825711718478173,0,0,5,8,5,14.68658456871563,0,11.2,0.8,0.99,Enrolled
1,44,3,9505,1,1,149.7,1,1,18,4,6,130.0,0,0,0,1,0,1,17,0,0,6,8,6,16.210980559563424,0,0,6,7,4,8.903503776927709,0,13.1,3.1,3.2,Graduate
1,41,1,9254,1,1,138.6,45,2,4,8,9,159.1,0,0,0,1,1,0,17,0,0,13,15,5,11.97719595352432,0,0,5,11,3,13.008756456032797,4,11.2,-0.8,1.5,Enrolled
4,1,4,9397,1,1,156.2,1,38,20,2,10,110.5,0,0,0,1,1,0,19,0,0,5,6,5,16.18159459512054,0,0,6,8,6,12.13761343936007,0,11.1,1.6,2.26,Graduate
1,2,1,9215,1,1,151.7,1,19,37,8,9,107.8,0,0,0,1,0,0,19,0,0,6,10,4,13.058628842197534,0,0,8,11,4,13.731746395750742,0,12.1,3.5,-3.48,Graduate
1,45,1,9991,1,1,138.9,1,36,1,2,2,115.1,1,0,0,0,0,0,21,0,0,7,6,3,16.8808989910048,3,0,6,8,1,9.955033819364942,0,9.3,1.4,-0.94,Dropout
1,18,2,9190,1,1,136.5,1,1,19,2,9,102.5,0,0,0,1,0,1,19,0,0,6,8,6,12.894223980571644,0,0,6,8,6,11.564148904614047,0,7.6,1.5,1.86,Graduate
1,40,1,9564,1,1,140.1,1,36,19,9,5,102.1,0,0,0,1,0,0,17,0,0,5,8,5,13.084944810690368,0,0,6,11,4,9.632421844710247,0,10.8,1.5,-2.02,Graduate
1,39,1,9102,1,1,122.7,1,18,36,9,8,137.0,0,0,0,1,0,0,20,0,0,6,7,18,13.190100308719549,0,0,5,6,13,0.0,0,11.4,0.4,0.87,Graduate
1,1,4,9015,1,1,120.4,1,1,39,6,9,156.1,0,0,1,1,0,1,26,0,0,7,7,4,11.62067448304883,0,0,5,9,6,11.475329870702183,0,11.3,-0.1,1.8,Dropout
1,38,9,9197,1,1,129.8,1,37,1,6,8,115.7,0,0,0,0,1,0,28,0,0,5,0,0,0.6476403804353107,0,0,5,0,13,0.4801797477379366,8,11.1,0.7,-4.06,Dropout
1,44,1,9538,0,2,95.0,1,1,37,0,9,148.1,0,0,0,1,1,0,17,0,12,1,7,0,0.8719108162974829,7,0,5,6,7,12.1194885029838,2,10.0,-0.8,3.51,Enrolled
1,18,1,9155,1,1,135.2,1,1,1,2,4,124.4,1,0,0,1,0,0,18,0,0,6,13,7,15.001221363302125,0,0,8,8,8,10.883692021407695,0,9.1,0.1,0.48,Graduate
1,1,3,7890,0,1,140.5,49,1,1,154,5,105.5,1,0,0,1,1,0,18,0,2,7,11,5,13.880022225887663,0,0,6,9,6,13.177516681611381,0,12.6,-0.8,0.18,Graduate
1,2,2,9210,1,1,121.4,1,38,2,10,12,114.9,0,0,0,1,1,0,20,0,0,7,7,5,14.564817782126607,0,0,5,10,6,9.930932339253907,0,15.8,0.5,-0.56,Dropout
1,45,1,9001,1,1,175.1,1,35,38,7,12,114.2,0,0,0,1,0,0,33,0,10,7,9,4,12.792625085109082,0,0,8,9,6,11.766402283511493,0,7.8,-0.7,-1.79,Graduate
1,1,1,9458,0,35,121.2,1,28,1,8,117,113.3,0,0,0,1,1,0,34,1,0,7,18,0,0.5385517118434625,0,0,7,4,4,13.418924180141152,0,9.9,1.4,2.21,Enrolled
1,2,2,9073,0,1,95.0,1,37,19,0,68,163.2,1,0,0,0,1,0,28,0,0,0,6,0,0.0,0,0,0,4,0,0.5731446938219199,0,14.0,-0.8,3.43,Dropout
1,18,4,9850,1,1,130.8,1,1,37,8,124,122.2,1,0,0,1,1,0,17,0,0,12,7,6,12.933897305086102,0,0,6,9,6,13.361424430071743,0,13.5,0.6,3.51,Enrolled
1,17,1,9991,1,1,142.0,1,27,1,1,12,109.2,0,0,0,1,1,1,34,0,0,5,7,6,14.778437552919142,0,0,8,8,7,12.18057726423988,7,13.7,3.7,-1.73,Graduate
1,57,1,9610,1,1,145.8,42,17,20,10,10,126.0,0,0,0,1,0,1,18,0,0,7,10,6,14.302140597562117,0,0,8,9,5,11.06950787667763,0,9.8,3.7,1.54,Enrolled
2,38,1,9175,1,4,119.9,1,31,30,5,10,134.3,0,0,1,0,1,0,62,0,0,0,0,0,0.0,0,0,5,1,0,0.0,5,16.2,-0.6,-0.78,Dropout
