school_0,school_1,sex_0,sex_1,age,address_0,address_1,famsize_0,famsize_1,Pstatus_0,Pstatus_1,Medu,Fedu,Mjob_0,Mjob_1,Mjob_2,Fjob_0,Fjob_1,Fjob_2,reason_0,reason_1,reason_2,guardian_0,guardian_1,traveltime,studytime,failures,schoolsup_0,schoolsup_1,famsup_0,famsup_1,paid_0,paid_1,activities_0,activities_1,nursery_0,nursery_1,higher_0,higher_1,internet_0,internet_1,romantic_0,romantic_1,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
1,1,1,1,15,0,1,0,1,0,0,4,4,0,1,1,1,1,0,0,1,1,0,0,2,1,2,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,4,4,3,1,1,1,4,5,18,15
0,1,1,0,18,0,1,1,1,1,0,4,1,1,1,0,0,1,0,0,1,0,0,0,1,2,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,3,4,2,1,2,1,3,7,10,19
0,1,1,1,15,0,1,0,1,1,0,2,2,0,0,0,0,1,1,0,0,0,0,0,2,2,2,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,3,2,4,1,1,5,0,6,15,20
0,1,1,0,15,1,1,1,0,1,0,2,3,0,1,0,0,1,1,0,0,0,0,1,1,2,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,2,4,3,3,2,5,2,9,10,12
0,1,1,0,17,0,1,0,1,1,0,2,1,1,1,0,0,1,0,1,0,1,1,1,1,2,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,4,2,2,1,1,3,2,4,4,13
0,0,0,1,19,1,0,1,1,1,0,4,4,0,1,0,0,1,0,1,1,1,0,1,2,2,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,4,3,5,1,2,5,0,7,15,16
0,1,0,0,16,0,1,0,1,1,0,2,4,1,0,0,0,1,1,0,0,0,0,1,1,2,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,5,4,3,1,2,5,1,5,15,14
0,1,0,1,16,0,0,1,0,1,0,4,4,0,1,0,0,1,0,0,1,1,0,1,2,2,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,4,4,4,1,2,4,0,3,14,13
0,0,0,1,19,1,1,0,0,1,0,4,1,1,0,1,0,1,1,1,0,1,0,1,2,2,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,4,4,1,1,2,5,5,7,6,16
1,1,0,0,18,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,3,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,5,4,4,1,1,4,2,9,13,9
0,1,1,0,17,1,1,0,1,1,0,3,3,1,0,1,0,1,0,1,1,1,0,1,2,2,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,5,5,5,2,2,3,0,3,14,18
0,1,0,1,19,0,1,0,1,1,0,3,3,1,1,0,0,1,0,0,1,1,1,1,4,2,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,5,2,3,1,1,3,0,11,15,11
0,1,1,1,15,0,1,0,0,1,0,2,2,1,0,0,0,1,1,0,0,0,0,1,1,3,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,5,3,4,3,1,5,0,12,16,16
1,1,0,0,15,1,1,1,1,0,0,4,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,3,5,4,1,2,3,2,6,14,10
0,1,0,1,17,0,0,1,1,1,0,4,2,0,1,1,0,1,1,0,0,1,1,1,2,4,2,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,5,4,2,2,2,2,0,6,17,13
0,1,0,1,17,0,0,0,0,0,0,0,3,1,1,1,0,0,1,1,0,1,0,1,3,2,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,4,1,3,1,2,1,4,7,13,19
0,1,0,0,17,0,1,0,1,1,0,4,2,1,0,1,0,1,0,0,0,1,1,0,1,2,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,4,3,5,3,4,3,3,6,15,10
0,1,1,0,16,1,0,0,0,1,0,4,2,0,1,0,0,0,0,1,1,0,1,1,1,2,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,5,5,2,1,2,1,0,11,14,9
0,1,1,0,19,1,1,0,0,1,0,2,2,1,0,0,0,1,0,0,1,1,0,1,2,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,4,3,2,1,4,4,0,4,19,15
0,1,0,1,16,0,0,1,0,1,0,4,4,1,1,0,1,1,1,1,0,1,0,1,2,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,4,4,3,1,4,5,0,3,9,10
0,1,0,0,17,0,1,0,1,1,0,3,3,0,1,0,0,1,1,0,1,1,0,1,2,2,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,4,4,3,2,1,5,0,13,18,15
0,1,1,1,15,1,1,0,1,0,1,3,4,1,1,1,0,1,0,0,1,1,1,1,1,2,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,5,4,1,1,3,1,0,7,15,11
0,1,0,1,19,1,0,0,0,0,0,4,2,0,1,0,0,1,1,1,0,0,0,1,2,2,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,4,4,2,2,4,1,6,9,8,15
0,1,0,1,16,0,1,0,1,0,0,4,4,1,0,1,0,0,0,0,1,1,0,0,1,2,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,4,4,3,1,1,3,0,8,6,14
0,1,1,0,16,1,1,0,1,1,0,4,1,1,0,0,0,1,1,1,1,1,0,1,1,2,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,5,3,2,2,4,5,11,5,19,1
0,1,1,1,15,0,0,0,1,1,0,3,1,0,0,1,0,1,1,0,1,0,1,1,1,2,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,4,3,1,2,2,3,2,10,19,14
0,0,0,1,15,0,1,0,0,1,0,4,3,0,1,1,0,1,0,0,0,0,1,1,2,3,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,4,4,3,4,1,3,0,6,19,17
0,1,0,1,16,0,1,0,1,1,0,2,1,1,1,0,0,0,1,0,1,1,1,0,2,3,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,4,5,3,1,5,4,1,3,14,16
0,1,0,1,18,1,0,0,1,0,0,4,2,0,1,0,1,1,0,0,1,1,0,1,1,2,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,5,4,4,2,1,4,0,8,16,13
1,1,0,1,16,1,1,0,0,1,0,3,3,1,1,1,0,1,1,0,0,1,1,1,1,2,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,4,3,1,1,0,6,14,10
0,1,1,1,18,0,1,0,1,1,0,2,2,0,1,1,1,1,1,0,0,1,1,1,1,2,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,4,2,2,4,3,3,2,9,17,9
0,1,1,1,15,0,0,0,1,1,1,4,1,1,1,1,0,1,1,0,1,1,0,0,1,2,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,4,4,3,1,1,2,0,4,19,12
0,1,0,1,15,1,1,0,1,1,0,3,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,5,3,4,5,5,3,0,5,5,16
0,1,1,0,16,0,1,0,0,1,0,4,4,1,1,1,0,1,0,1,0,1,1,0,1,2,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,5,4,2,1,2,4,0,7,17,10
0,0,0,1,15,0,1,0,0,1,0,3,1,1,0,1,0,1,1,1,1,1,1,1,1,2,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,5,3,5,1,1,3,0,11,10,12
1,1,0,0,17,0,0,0,1,1,0,3,4,1,0,1,0,1,0,1,1,0,0,1,2,2,2,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,4,3,2,1,2,3,2,8,14,7
0,1,0,0,16,1,0,0,0,1,0,2,4,0,1,1,0,1,0,0,0,1,0,0,2,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,4,4,3,1,4,3,0,8,19,13
0,1,1,1,15,1,1,0,0,0,1,2,4,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,4,2,3,2,4,3,1,7,11,16
0,1,0,1,15,1,0,1,1,1,0,2,2,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,4,4,3,3,3,3,0,4,17,10
1,1,1,1,15,1,1,0,0,1,0,4,2,1,0,0,0,1,0,0,0,1,0,1,2,2,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,4,1,5,1,2,3,10,18,13,6
0,1,0,1,18,0,1,1,1,1,0,2,2,0,1,1,0,1,1,1,1,0,0,1,1,2,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,4,2,3,2,2,5,0,6,19,13
1,1,0,1,15,0,0,0,1,1,0,4,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,5,4,1,2,1,4,0,10,12,20
1,1,0,1,15,0,1,1,1,1,1,4,4,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,5,2,2,1,4,2,0,3,16,17
0,1,0,1,18,0,0,0,0,1,0,3,3,1,0,0,0,1,1,1,0,1,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,5,3,3,3,4,3,0,6,7,14
0,1,0,1,16,1,0,1,1,1,0,2,1,1,1,0,0,1,1,0,1,1,0,0,1,2,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,4,4,3,2,2,4,0,3,9,20
0,1,1,1,17,0,1,0,1,0,0,2,3,0,0,0,0,1,0,0,1,1,1,1,1,2,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,5,4,4,1,1,3,0,4,13,14
0,1,0,1,17,1,1,0,0,1,0,1,2,0,0,0,0,1,0,0,0,1,0,0,1,3,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,4,4,3,4,4,4,7,7,11,15
0,1,0,1,15,0,1,0,1,1,0,2,4,0,1,0,1,1,0,1,0,1,0,1,1,3,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,3,3,4,1,1,4,0,3,12,9
0,1,0,1,16,1,1,0,1,1,0,4,1,0,1,1,1,1,1,0,1,0,0,1,1,2,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,5,2,4,1,4,3,9,5,14,19
0,1,0,1,17,0,1,1,1,1,0,4,3,1,1,0,0,1,1,0,1,1,0,1,2,2,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,4,2,2,2,2,5,1,7,13,17
0,1,0,0,17,0,1,0,0,1,0,4,1,0,1,0,0,1,1,1,0,1,0,1,2,2,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,5,2,2,2,2,1,1,14,7,13
0,0,0,1,17,1,0,0,0,1,1,2,2,1,0,0,0,1,1,0,0,1,0,1,2,2,3,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,4,2,4,1,3,3,0,9,6,8
0,1,1,1,18,1,0,1,0,1,0,2,1,1,1,1,0,1,0,0,0,1,0,1,1,2,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,3,4,4,1,2,3,5,7,16,16
0,1,0,1,17,0,1,0,1,1,0,4,3,1,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,4,3,3,3,4,5,1,4,4,12
0,1,0,0,15,1,1,0,0,0,0,4,3,0,0,1,0,1,1,0,0,1,0,1,1,2,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,4,4,4,1,4,3,0,4,15,7
0,1,0,1,17,1,1,1,0,1,0,4,4,1,0,1,0,1,0,0,1,1,0,0,3,2,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,3,4,3,1,1,3,11,7,12,20
0,1,0,1,18,0,1,0,0,1,0,3,4,1,0,0,0,1,1,0,1,1,1,1,2,2,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,3,3,1,4,3,3,13,18,15
0,1,0,1,18,0,0,0,1,1,0,2,1,1,1,0,0,1,1,1,0,0,1,0,1,2,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,5,3,4,1,1,2,14,8,14,16
0,0,0,1,16,0,1,0,0,1,0,4,4,0,0,1,0,1,1,0,1,1,0,0,2,2,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,5,4,2,1,2,1,0,5,14,16
0,1,0,0,16,0,1,0,0,1,0,4,4,0,0,0,0,1,0,0,1,1,1,1,1,2,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,3,3,2,2,2,3,8,8,18,20
0,1,1,0,15,1,1,0,1,1,0,4,4,0,1,0,0,1,0,0,1,1,1,1,2,3,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,5,3,1,1,2,4,3,6,12,9
1,1,1,0,17,1,1,0,1,1,0,3,1,0,1,1,0,1,1,1,1,1,0,1,1,2,3,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,4,3,4,2,4,1,0,14,11,14
0,1,0,1,17,1,0,1,0,1,0,2,4,0,0,1,0,1,0,0,0,1,0,1,1,3,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,3,4,4,1,2,3,0,5,13,13
0,1,0,1,18,1,0,0,0,1,0,4,1,1,0,1,0,1,0,1,1,1,0,1,1,2,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,4,3,3,3,2,1,0,3,9,13
0,1,1,1,17,1,1,0,1,1,0,3,3,1,1,1,0,1,0,1,0,0,0,1,4,2,2,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,5,4,2,3,3,3,1,6,9,17
0,1,0,1,17,0,0,0,1,1,0,4,4,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,3,2,4,1,4,1,1,3,11,3
0,1,0,1,18,0,0,1,1,0,0,2,4,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,3,3,3,2,3,5,0,9,6,15
0,1,0,1,15,1,1,1,1,1,0,4,2,0,0,0,0,1,0,0,1,1,0,1,2,4,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,2,5,4,1,1,3,0,3,15,11
0,0,1,0,16,0,0,0,1,1,0,3,2,1,0,0,0,1,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,3,3,4,1,1,5,0,6,18,10
0,1,1,1,17,0,0,0,0,1,0,3,1,0,0,1,0,1,0,0,0,1,0,0,3,4,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,3,3,2,3,3,3,2,12,10,20
0,1,0,1,19,0,1,0,1,1,0,4,1,0,1,1,1,1,0,0,0,1,0,1,1,2,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,5,4,5,1,1,3,2,3,14,4
0,1,1,1,18,1,1,0,1,1,0,1,2,1,1,0,0,0,1,0,1,1,0,1,1,1,3,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,4,1,2,2,4,2,0,7,10,13
0,1,1,1,18,0,0,0,1,1,0,1,2,1,1,0,0,0,1,1,0,1,0,1,1,2,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,3,2,4,1,1,2,6,10,19,2
0,0,0,0,17,1,1,1,0,1,0,4,1,0,0,1,0,1,0,0,1,1,0,1,2,3,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,3,5,4,2,2,3,17,7,0,12
0,1,0,0,19,1,1,0,0,1,0,3,1,1,0,0,1,1,1,1,0,1,0,1,1,2,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,4,4,5,2,1,2,0,5,16,12
0,0,0,0,17,0,1,0,0,1,0,3,2,0,1,1,1,1,0,0,1,1,1,0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,5,4,2,1,2,5,1,9,12,14
0,1,0,0,16,1,1,0,0,1,0,4,2,1,1,0,0,1,1,0,0,1,0,1,2,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,3,4,4,3,4,5,0,4,8,18
0,0,0,1,16,1,1,0,1,1,0,4,2,0,1,1,0,1,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,4,4,1,2,2,2,3,3,11,15
1,1,1,1,17,1,1,0,1,1,1,2,2,0,1,1,0,1,0,1,1,1,1,1,1,2,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,3,5,1,2,4,4,8,6,11,20
0,1,0,0,15,0,1,0,1,1,0,4,2,1,0,1,0,1,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,4,3,2,2,3,5,0,3,17,15
0,1,0,1,15,0,0,0,1,1,0,4,3,1,1,1,0,1,1,1,0,1,1,1,1,3,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,4,4,3,2,5,3,1,6,15,20
0,1,1,1,15,0,1,0,0,1,0,3,2,1,1,1,0,1,1,0,0,1,1,1,1,2,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,4,4,2,2,2,3,0,16,13,15
0,1,0,1,16,1,1,0,1,1,0,4,3,0,0,1,0,1,1,0,0,1,1,1,1,2,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,4,3,3,1,4,1,0,8,19,9
0,1,0,1,15,1,0,1,1,1,0,1,4,1,0,1,0,1,0,1,0,0,0,1,2,3,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,4,3,5,1,1,3,0,9,16,18
0,1,1,1,17,0,0,0,0,0,1,2,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,4,3,4,1,2,2,1,3,19,14
0,1,1,1,17,0,1,0,1,1,0,1,2,0,1,1,0,1,1,1,0,1,1,1,2,4,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,3,5,5,2,1,3,0,9,13,12
0,1,0,1,16,1,0,0,1,1,1,3,3,0,1,1,0,1,1,0,1,0,0,1,2,2,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,5,4,1,5,4,5,0,9,17,12
1,1,1,1,16,0,0,0,1,1,0,4,4,0,1,1,0,0,0,1,1,1,0,1,2,3,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,2,4,5,1,2,3,0,9,17,17
0,1,0,1,18,1,1,0,1,1,0,4,4,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,5,2,2,2,3,5,0,6,18,18
0,1,0,1,18,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,3,2,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,3,4,4,1,2,5,1,9,10,11
0,1,0,1,15,0,1,0,0,1,0,3,2,1,0,0,0,1,1,0,0,1,1,1,1,2,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,4,3,3,1,4,3,0,11,9,14
0,0,0,1,18,1,0,0,1,1,0,2,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,5,3,4,2,1,4,0,15,14,17
0,1,0,0,17,1,1,0,1,1,0,4,2,0,1,0,0,1,1,0,0,0,1,0,1,2,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,4,2,3,1,4,5,2,3,13,11
1,0,1,1,17,0,1,0,0,1,0,4,3,1,1,0,1,1,1,0,0,1,0,1,2,2,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,4,4,2,1,2,5,2,4,19,17
0,1,1,1,17,0,1,1,1,0,0,4,1,0,1,0,0,1,0,1,0,1,0,1,1,3,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,4,5,4,1,5,3,0,8,11,12
1,0,0,1,17,1,1,0,0,1,0,1,3,0,1,0,0,1,1,1,1,0,0,1,2,4,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,1,2,1,2,3,1,15,6,12
0,1,0,1,18,1,1,0,0,1,0,4,4,1,0,1,0,1,0,0,1,1,0,1,2,2,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,5,3,4,3,2,3,2,11,12,7
0,0,0,0,16,1,1,1,1,1,0,2,3,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,4,2,2,1,1,3,3,3,14,17
0,1,1,1,17,0,1,0,1,1,0,2,1,1,0,0,0,1,1,0,1,1,0,1,3,2,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,5,4,3,1,1,2,0,5,11,15
0,1,0,1,15,0,1,0,1,1,0,3,2,1,0,0,1,1,0,1,1,1,0,0,1,2,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,4,5,4,1,3,1,0,8,9,17
0,1,0,1,16,0,1,0,1,1,1,1,4,1,0,1,0,1,1,1,1,1,1,1,2,2,3,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,3,4,4,3,2,4,12,15,19,12
0,1,0,1,16,0,1,0,1,1,0,4,3,1,0,0,0,1,0,1,0,1,0,1,1,2,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,3,4,1,2,1,3,0,3,6,20
0,0,0,1,15,1,1,0,0,1,0,4,2,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,3,4,4,2,1,5,3,12,4,10
0,1,1,0,16,0,0,0,0,1,1,2,4,0,1,0,1,1,1,0,1,0,0,1,2,3,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,5,4,1,1,2,3,8,9,12,11
1,1,0,1,15,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,2,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,5,4,2,1,3,4,0,3,19,3
0,1,1,1,15,0,0,1,1,1,0,4,1,0,0,1,0,1,1,0,0,1,0,1,2,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,5,3,3,1,3,2,0,16,8,12
1,1,0,0,17,1,1,0,1,0,0,1,2,0,1,1,0,1,0,0,0,1,1,1,3,2,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,4,2,2,1,1,5,3,3,19,13
0,0,0,1,18,0,1,0,1,1,0,2,3,1,0,0,0,1,1,0,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,5,3,3,1,2,5,0,5,13,20
1,0,0,0,18,0,1,0,0,0,0,2,4,0,0,1,0,1,0,1,1,1,1,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,4,2,4,1,4,3,0,11,10,13
1,1,1,1,17,0,0,0,1,1,1,4,1,0,1,1,0,0,0,1,1,1,0,1,3,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,5,4,2,1,5,1,0,15,17,13
0,1,1,1,15,0,1,0,1,1,0,4,2,1,1,0,0,0,1,0,0,0,1,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,4,2,4,1,2,2,3,5,10,10
0,1,1,0,15,0,1,0,1,1,0,4,2,1,0,0,0,1,1,0,0,1,0,1,1,2,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,4,5,4,2,3,5,0,6,12,18
0,1,0,1,16,1,1,0,0,0,0,3,1,0,0,0,0,1,0,0,1,1,1,1,2,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,4,2,1,2,3,2,6,14,13
0,1,1,0,15,0,1,1,1,1,0,4,1,0,1,1,0,1,0,1,0,1,1,1,4,4,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,5,3,5,2,4,5,2,7,16,0
0,1,0,1,15,0,1,0,0,1,0,3,1,1,1,0,0,1,1,0,0,0,0,1,1,1,2,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,4,3,5,1,4,5,4,7,16,13
0,1,1,1,17,0,1,0,1,1,0,1,3,1,0,1,0,1,1,0,0,0,1,0,3,2,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,4,5,2,3,5,2,5,8,11,19
0,1,0,1,18,0,0,0,0,1,1,4,3,1,0,1,0,1,1,0,0,1,0,1,4,2,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,4,5,3,3,5,4,0,3,16,15
0,0,1,0,15,1,1,0,1,1,0,4,4,0,1,0,0,1,0,1,0,0,0,1,1,2,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,4,3,3,1,3,4,23,3,9,20
0,1,0,1,19,1,0,0,0,1,0,4,2,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,3,4,3,2,5,5,0,3,11,10
0,0,0,0,17,0,1,1,0,0,1,3,4,1,1,1,0,1,0,1,1,1,1,0,2,3,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,5,4,4,1,1,3,0,3,5,14
0,1,1,0,15,1,1,0,1,1,0,3,1,1,0,1,0,1,1,0,1,1,1,0,2,3,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,4,3,4,1,5,3,0,7,16,9
0,0,0,0,17,0,1,1,0,1,0,2,4,0,1,1,0,1,1,1,1,1,1,0,2,2,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,4,4,4,1,4,2,0,3,12,9
0,1,1,1,16,0,1,0,1,1,0,3,4,1,1,0,0,1,0,1,0,0,1,1,1,4,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,4,2,3,1,5,1,3,7,19,16
0,1,0,1,17,0,1,0,0,1,0,3,3,1,1,0,0,1,1,0,0,1,0,1,1,2,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,2,2,2,1,4,5,0,4,18,7
0,1,1,1,19,0,0,0,0,1,0,4,4,1,1,0,1,0,0,0,1,1,1,0,1,3,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,4,4,5,1,1,3,0,10,10,11
0,1,0,0,17,0,1,0,1,1,0,2,2,1,0,1,0,1,1,0,0,0,0,1,3,2,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,5,5,4,1,1,5,2,4,12,13
0,1,1,0,16,1,1,1,1,1,0,2,4,1,1,1,0,1,0,0,1,1,1,1,3,2,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,4,5,3,2,4,3,5,11,18,15
0,1,0,1,15,0,1,0,1,1,0,4,4,1,1,0,0,1,0,1,1,1,0,1,3,2,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,5,3,3,1,2,2,0,5,12,8
0,1,0,1,15,0,1,0,1,1,0,3,2,0,1,0,0,1,0,0,1,0,0,1,1,3,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,4,4,2,1,1,5,0,16,12,14
