age,job_0,job_1,job_2,job_3,marital_0,marital_1,education_0,education_1,education_2,default_0,default_1,balance,housing_0,housing_1,loan_0,loan_1,contact_0,contact_1,day,month_0,month_1,month_2,month_3,duration,campaign,pdays,previous,poutcome_0,poutcome_1,poutcome_2,y
51,0,1,0,0,0,1,0,1,0,0,1,372,0,1,1,0,1,0,27,0,0,0,1,61,12,-1,0,0,0,1,no
48,0,1,0,0,1,1,0,1,0,0,1,952,1,0,0,1,1,0,9,0,0,1,1,96,1,-1,0,0,0,1,no
33,0,1,1,1,0,1,0,1,0,0,1,463,1,0,1,0,1,0,18,0,1,1,0,235,1,186,2,0,1,0,no
44,0,0,1,0,0,1,0,1,0,0,1,58,1,0,1,0,1,0,29,1,0,0,0,195,2,-1,0,0,0,1,no
53,0,0,1,1,0,1,0,1,0,0,1,599,1,0,0,1,1,0,19,0,0,1,1,102,3,-1,0,0,0,1,no
86,0,1,1,0,0,1,0,1,1,0,1,584,1,0,0,1,1,0,18,0,1,1,0,85,1,-1,0,0,0,1,no
37,0,1,1,1,0,1,0,1,0,0,1,536,0,1,0,1,1,0,3,0,1,0,0,87,1,86,2,0,1,0,no
50,0,1,1,0,0,1,0,1,0,0,1,96,0,1,0,1,0,1,30,0,0,0,1,235,18,-1,0,0,0,1,no
37,0,0,0,1,1,0,0,0,1,0,1,-157,0,1,0,1,1,0,5,0,0,0,1,268,2,-1,0,0,0,1,no
37,0,0,1,1,0,1,0,1,0,0,1,-12,0,1,0,1,0,1,29,0,0,0,1,403,4,-1,0,0,0,1,no
36,0,1,0,0,0,1,0,1,0,0,1,689,0,1,0,1,1,0,3,1,1,0,0,99,2,-1,0,0,0,1,no
48,0,0,1,1,0,1,0,0,1,0,1,427,0,1,0,1,1,0,7,0,0,0,1,55,1,-1,0,0,0,1,no
68,0,1,1,0,1,1,0,1,0,0,1,788,1,0,0,1,1,1,7,0,0,0,1,83,1,-1,0,0,0,1,no
32,0,1,0,0,1,1,0,1,0,0,1,180,0,1,0,1,1,0,4,0,0,1,1,79,1,-1,0,0,0,1,no
37,0,1,1,1,1,1,0,1,0,0,1,416,1,0,0,1,1,0,16,0,1,0,0,345,4,182,0,0,0,0,no
47,0,0,0,1,1,0,0,0,1,0,1,35,0,1,0,1,0,1,21,0,0,1,0,114,2,-1,0,0,0,1,no
73,0,1,0,1,0,1,0,0,1,0,1,459,1,0,0,1,1,0,7,0,1,0,0,83,2,-1,0,0,0,1,no
36,0,0,1,1,0,1,1,0,0,0,1,278,0,1,0,1,1,0,25,0,0,0,1,51,1,-1,0,0,0,1,no
51,0,1,1,0,1,0,0,1,0,0,1,-446,1,0,0,1,1,0,29,0,0,1,1,331,2,-1,0,0,0,1,no
33,0,0,1,0,1,1,0,1,0,0,1,680,1,0,0,1,1,0,18,1,0,1,0,110,1,118,1,0,1,0,no
45,0,0,1,0,1,0,1,0,0,0,1,579,0,1,0,1,0,1,18,0,0,0,1,148,1,-1,0,0,0,1,no
23,0,0,0,1,1,0,0,0,1,0,1,961,1,0,0,1,1,0,20,1,0,1,0,9,1,169,4,0,1,1,no
39,0,1,0,0,0,1,0,1,0,0,1,780,0,1,0,1,1,0,21,0,0,1,1,27,5,-1,0,0,0,1,no
56,0,1,1,0,0,1,0,0,1,0,1,339,1,0,0,1,1,0,29,1,0,0,1,74,1,183,0,0,0,0,no
35,0,0,0,1,0,1,0,0,1,0,1,328,0,1,0,1,1,0,18,0,0,1,0,199,1,-1,0,0,0,1,no
34,1,0,0,1,1,0,1,0,0,0,1,175,0,1,1,0,0,1,25,0,0,0,1,277,1,-1,0,0,0,1,no
27,1,0,0,0,1,0,1,0,0,0,1,118,1,0,0,1,1,0,7,0,0,0,1,103,1,-1,0,0,0,1,no
47,1,0,0,1,1,0,0,0,1,0,1,329,1,0,0,1,1,0,28,1,0,1,1,107,1,-1,0,0,0,1,no
38,0,0,1,1,1,0,0,1,0,0,1,721,1,0,0,1,0,1,4,0,0,1,0,322,3,-1,0,0,0,1,no
60,0,1,1,1,1,1,1,0,0,0,1,2352,1,0,1,0,0,1,22,0,0,1,0,42,1,-1,0,0,0,1,no
51,0,0,1,0,1,1,0,1,0,0,1,139,0,1,0,1,0,1,26,0,0,0,1,23,4,-1,0,0,0,1,no
34,0,1,0,0,0,1,0,1,0,0,1,12,1,0,0,1,1,0,17,1,0,1,1,116,1,-1,0,0,0,1,no
31,0,0,0,1,1,0,0,0,1,0,1,67,0,1,0,1,0,1,27,0,0,0,1,32,1,-1,0,0,0,1,no
48,0,1,0,0,0,1,0,1,0,0,1,115,1,0,0,1,0,1,6,0,0,0,1,455,1,-1,0,0,0,1,no
38,0,1,1,1,1,0,0,1,0,0,1,962,1,0,1,0,1,0,14,0,1,0,0,50,4,-1,0,0,0,1,no
40,1,0,1,1,0,1,1,0,0,0,1,480,1,0,0,1,0,1,4,0,0,0,1,59,1,-1,0,0,0,1,no
39,0,0,0,0,1,1,0,1,0,0,1,36,1,0,0,1,1,1,28,0,0,1,1,117,12,-1,0,0,0,1,no
48,0,0,1,1,0,1,0,0,1,0,1,674,0,1,0,1,0,1,17,0,0,1,0,176,3,-1,0,0,0,1,no
38,0,1,1,1,1,1,0,1,0,0,1,865,0,1,0,1,1,0,28,1,0,0,1,322,5,-1,0,0,0,1,no
40,0,1,0,1,0,1,0,0,1,0,1,794,0,1,0,1,1,0,7,0,0,0,1,39,1,-1,0,0,0,1,no
33,0,1,0,1,0,1,0,1,0,0,1,133,0,1,0,1,1,0,13,0,0,0,1,119,1,366,4,0,1,0,no
42,0,1,0,0,0,1,1,0,0,0,1,649,0,1,0,1,1,0,6,0,0,0,1,422,1,-1,0,0,0,1,no
35,0,1,0,0,1,0,0,1,0,0,1,417,1,0,0,1,1,0,17,0,1,1,0,225,1,-1,0,0,0,1,no
52,0,0,1,0,1,1,0,1,0,0,1,775,0,1,0,1,1,0,14,0,0,0,1,48,5,-1,0,0,0,1,no
52,0,1,1,0,0,1,0,1,0,0,1,-106,0,1,0,1,1,0,6,0,0,0,1,628,2,350,2,0,1,0,no
34,1,0,0,1,1,0,0,1,0,0,1,480,0,1,1,0,0,1,12,0,0,0,1,52,2,-1,0,0,0,1,no
33,0,0,1,0,0,1,0,1,0,0,1,118,0,1,1,0,1,0,5,1,0,0,1,332,1,179,2,0,1,0,no
32,0,1,1,0,0,1,0,1,0,0,1,742,0,1,0,1,1,0,13,0,0,0,1,388,1,306,1,0,1,0,no
41,1,0,0,1,0,1,0,0,1,0,1,272,0,1,1,0,1,0,18,1,0,1,1,33,2,-1,0,0,0,1,no
33,0,1,0,0,1,1,0,1,0,0,1,96,1,0,1,0,1,0,19,1,0,1,1,326,5,159,2,0,1,0,no
31,0,0,0,1,1,0,0,0,1,0,1,1030,0,1,0,1,0,1,3,0,0,1,0,47,3,-1,0,0,0,1,no
45,0,0,0,1,1,1,0,1,0,0,1,-1085,0,1,0,1,1,0,13,0,1,0,1,374,2,203,4,1,0,0,no
61,1,0,0,0,1,1,0,1,0,0,1,152,1,0,0,1,1,0,7,0,1,0,0,179,1,-1,0,0,0,1,no
33,0,1,1,1,1,0,0,1,0,0,1,162,0,1,0,1,0,1,14,0,0,0,1,646,3,-1,0,0,0,1,no
35,0,1,0,0,1,1,0,1,0,0,1,541,0,1,1,0,1,0,14,0,0,0,1,68,1,333,1,0,1,0,no
36,0,1,0,0,1,1,0,1,0,0,1,80,1,0,1,0,0,1,5,0,0,1,1,97,1,-1,0,0,0,1,no
34,1,0,0,0,0,1,0,1,0,0,1,-236,0,1,0,1,0,1,8,0,0,0,1,209,2,-1,0,0,0,1,no
32,0,1,0,0,0,1,1,0,0,0,1,381,0,1,0,1,1,0,4,0,0,0,1,199,2,-1,0,0,0,1,no
41,0,1,0,0,0,1,0,1,0,0,1,464,1,0,0,1,0,1,18,0,0,1,0,441,3,-1,0,0,0,1,no
53,0,0,0,1,1,1,0,0,1,0,1,210,0,1,0,1,1,0,18,1,0,1,0,375,5,-1,0,0,0,1,no
57,0,0,1,0,0,1,1,0,0,0,1,4,1,0,0,1,1,0,29,0,0,1,1,123,5,-1,0,0,0,1,no
31,0,1,1,1,0,1,0,1,0,0,1,872,0,1,0,1,1,0,17,0,1,1,0,59,1,-1,0,0,0,1,no
33,0,1,1,1,1,0,1,0,0,0,1,-142,0,1,0,1,1,0,18,1,1,1,0,229,2,-1,0,0,0,1,no
27,0,0,1,0,1,0,1,0,0,0,1,367,0,1,0,1,0,1,22,0,0,0,1,209,1,-1,0,0,0,1,no
57,0,0,1,1,0,1,1,0,0,0,1,406,1,0,0,1,1,0,5,1,0,0,1,223,1,-1,0,0,0,1,no
35,0,0,1,0,1,0,0,0,1,0,1,427,0,1,0,1,0,1,18,0,0,1,0,91,1,-1,0,0,0,1,no
25,0,0,0,1,1,0,0,0,1,0,1,794,1,0,0,1,1,0,16,1,0,1,1,408,1,-1,0,0,0,1,yes
36,0,1,1,1,1,1,0,1,0,0,1,116,0,1,0,1,0,1,5,0,0,0,1,250,13,339,0,0,1,1,no
71,0,1,1,0,0,1,0,1,0,0,1,1367,1,0,0,1,1,0,30,1,0,1,1,210,5,-1,0,0,0,1,no
38,1,0,1,0,0,1,0,1,0,0,1,18,1,0,1,0,0,1,22,0,0,1,1,120,27,-1,0,0,0,1,no
46,0,1,0,0,1,1,0,1,0,0,1,115,1,0,0,1,0,1,22,0,0,1,0,279,1,-1,0,0,0,1,no
55,0,1,0,0,1,1,0,1,0,0,1,242,1,0,0,1,0,1,2,0,0,0,1,26,4,-1,0,0,0,1,no
82,0,1,1,1,0,1,1,0,0,0,1,352,0,1,0,1,1,0,12,1,0,1,1,289,1,-1,0,0,0,1,no
63,0,1,1,1,0,1,0,1,0,0,1,220,1,0,0,1,1,0,2,1,0,0,1,53,1,104,2,0,1,0,no
39,0,0,0,1,0,1,0,0,1,0,1,44,0,1,0,1,1,0,3,1,0,1,1,343,1,264,1,0,1,0,no
24,0,1,1,1,1,0,0,0,1,0,1,524,1,0,1,0,1,0,29,1,0,0,1,327,1,98,1,0,0,0,yes
55,0,1,0,1,0,1,0,1,0,0,1,739,0,1,1,0,0,1,14,0,0,0,1,202,1,-1,0,0,0,1,no
42,0,0,0,1,0,1,0,0,1,0,1,1205,0,1,0,1,1,0,28,1,0,1,0,100,5,-1,0,0,0,1,no
34,1,0,1,0,0,1,1,0,0,0,1,-6,0,1,0,1,1,0,26,0,0,0,1,204,2,-1,0,0,0,1,no
39,0,0,1,0,0,1,0,1,1,0,1,323,0,1,1,0,1,0,17,0,0,1,1,88,2,-1,0,0,0,1,no
35,0,1,0,1,0,1,0,0,1,0,1,362,0,1,1,0,1,0,18,1,0,1,1,108,1,-1,0,0,0,1,no
36,0,0,1,1,1,1,0,0,1,0,1,2,1,0,0,1,1,0,13,0,1,0,0,150,2,-1,0,0,0,1,no
32,1,0,0,1,1,0,0,0,1,0,1,690,0,1,0,1,0,1,18,0,0,1,0,90,1,-1,0,0,0,1,no
41,0,1,0,0,0,1,0,1,0,0,1,91,1,0,0,1,1,0,24,0,1,0,0,109,10,-1,0,0,0,1,no
36,0,1,0,0,0,1,1,0,0,0,1,529,0,1,0,1,1,1,29,0,0,1,1,48,2,-1,0,0,0,1,no
27,0,1,0,1,0,1,1,0,0,0,1,281,0,1,0,1,1,0,6,1,0,0,1,637,2,283,2,0,0,1,no
49,0,1,1,1,0,1,1,0,0,0,1,88,0,1,1,0,1,0,15,0,0,0,1,176,5,-1,0,0,0,1,no
35,0,1,1,0,0,1,0,1,0,0,1,291,1,0,0,1,1,0,3,0,0,0,1,0,1,-1,0,0,0,1,no
33,0,1,0,1,1,1,0,0,1,0,1,375,1,0,0,1,0,1,6,0,0,0,1,83,1,-1,0,0,0,1,no
53,0,0,1,0,0,1,0,1,0,0,1,45,0,1,1,0,1,0,24,0,0,1,1,479,1,-1,0,0,0,1,no
41,0,1,0,0,0,1,0,1,0,0,1,40,0,1,0,1,0,1,26,0,0,1,0,464,18,-1,0,0,0,1,no
35,0,1,0,0,0,1,0,1,0,0,1,401,0,1,0,1,1,0,18,0,1,1,0,196,1,-1,0,0,0,1,no
34,0,1,1,0,1,0,0,1,0,0,1,23,0,1,0,1,1,0,12,0,0,0,1,764,2,374,2,0,1,0,no
35,0,1,0,0,0,1,0,1,0,0,1,606,0,1,0,1,1,0,20,1,0,1,1,205,1,-1,0,0,0,1,no
45,0,0,1,1,0,1,0,1,0,0,1,356,1,0,0,1,0,1,7,0,0,1,1,29,3,-1,0,0,0,1,no
49,0,1,1,1,1,1,0,1,0,0,1,231,0,1,0,1,1,0,29,1,0,0,0,21,1,269,2,0,1,0,no
35,1,0,0,0,1,0,0,1,0,0,1,174,0,1,1,0,0,1,15,0,0,0,1,38,3,-1,0,0,0,1,no
74,0,1,1,0,0,1,1,0,0,0,1,1011,1,0,0,1,1,0,11,0,1,0,0,298,6,181,4,0,1,0,yes
36,0,0,0,0,0,1,0,1,0,0,1,558,1,0,0,1,1,0,5,0,1,0,1,438,16,-1,0,0,0,1,no
33,0,0,0,1,1,0,0,0,1,0,1,-233,1,0,0,1,1,0,19,0,1,0,0,410,2,82,1,0,1,0,yes
40,0,1,1,1,0,1,0,1,0,0,1,838,0,1,0,1,1,0,18,1,0,1,1,455,2,329,2,0,1,0,no
34,1,0,1,1,1,1,0,1,0,0,1,819,0,1,0,1,0,1,27,0,0,0,1,25,2,-1,0,0,0,1,no
64,0,1,1,1,0,1,1,0,0,0,1,138,1,0,0,1,1,0,6,1,0,0,1,13,1,92,0,1,0,0,no
34,0,1,0,0,1,1,0,1,0,0,1,81,0,1,0,1,0,1,4,0,0,0,1,67,6,-1,0,0,0,1,no
40,1,0,0,1,1,0,0,0,1,0,1,814,1,0,0,1,1,0,9,0,0,1,1,305,1,-1,0,0,0,1,no
39,0,1,1,1,0,1,0,1,0,0,1,227,0,1,0,1,1,0,19,1,0,1,1,364,4,348,2,0,1,1,no
44,0,1,1,1,1,1,0,1,0,0,1,-51,1,0,0,1,1,0,11,0,1,0,0,59,2,86,4,0,1,0,no
34,1,0,0,1,0,1,1,0,0,0,1,265,1,0,0,1,0,1,14,0,0,1,0,118,2,-1,0,0,0,1,no
78,0,1,1,1,0,1,1,0,0,0,1,663,1,0,1,0,1,1,14,0,1,1,1,154,1,-1,0,0,0,1,no
39,0,1,1,1,1,0,0,1,0,0,1,948,1,0,0,1,1,0,22,0,1,1,0,65,4,-1,0,0,0,1,no
55,0,1,1,0,0,1,1,0,0,0,1,-10,0,1,0,1,1,0,29,0,0,1,1,919,4,-1,0,0,0,1,yes
68,0,1,1,1,0,1,0,1,0,0,1,356,1,0,0,1,1,0,18,1,0,1,1,397,1,182,0,0,1,0,yes
39,1,0,0,0,0,1,0,1,0,0,1,329,0,1,1,0,0,1,5,0,0,1,0,321,3,-1,0,0,0,1,no
34,0,1,0,1,0,1,0,0,1,0,1,446,0,1,0,1,0,1,18,0,0,1,0,1014,3,-1,0,0,0,1,no
28,0,0,1,0,1,1,0,1,1,0,1,148,1,0,0,1,1,0,4,1,1,0,0,305,1,-1,0,0,0,1,no
46,0,0,1,0,0,1,0,1,0,0,1,193,0,1,0,1,1,0,15,0,0,0,1,405,5,377,1,0,1,0,no
44,0,1,1,1,0,1,0,1,0,0,1,143,0,1,0,1,1,0,6,0,1,0,1,32,1,-1,8,0,1,0,no
30,0,1,0,0,1,0,0,1,0,0,1,-419,1,0,0,1,1,0,23,0,0,1,1,73,3,-1,0,0,0,1,no
60,0,1,1,1,0,1,0,1,0,0,1,2035,0,1,0,1,1,0,17,1,1,1,0,282,1,-1,0,0,0,1,no
35,0,1,1,1,1,1,0,1,0,0,1,71,0,1,1,0,1,0,29,1,0,0,0,0,1,269,1,0,1,0,no
40,0,1,0,1,0,1,0,1,0,0,1,-50,0,1,1,0,1,0,11,0,0,0,1,115,7,327,4,0,1,0,no
57,0,1,0,0,0,1,0,1,0,0,1,451,0,1,0,1,1,0,30,0,0,1,1,350,5,-1,0,0,0,1,no
35,0,1,0,0,0,1,0,1,0,0,1,258,1,0,0,1,0,1,2,0,0,0,1,36,1,-1,0,0,0,1,no
24,1,1,0,0,0,1,0,1,0,0,1,11,0,1,0,1,1,0,17,0,1,1,0,468,26,-1,0,0,0,1,no
35,0,1,0,0,1,1,0,1,0,0,1,352,0,1,0,1,0,1,6,0,0,0,1,224,1,-1,0,0,0,1,no
40,0,1,0,1,0,1,0,1,0,0,1,2432,0,1,0,1,0,1,17,0,0,0,1,11,2,-1,0,0,0,1,no
38,0,1,1,0,0,1,0,1,0,0,1,276,0,1,1,0,1,0,2,1,0,1,1,118,1,-1,0,0,0,1,no
42,0,1,0,0,0,1,0,1,0,0,1,272,1,0,1,0,0,1,4,0,0,1,1,249,17,-1,0,0,0,1,no
60,0,1,0,0,0,1,0,1,0,0,1,-625,0,1,0,1,1,0,11,0,0,0,1,758,6,172,4,0,1,0,no
59,0,0,1,0,1,1,0,1,0,0,1,417,0,1,0,1,1,0,15,0,0,1,1,340,1,-1,0,0,0,1,no
28,0,1,1,0,1,0,0,1,0,0,1,401,0,1,0,1,1,0,16,1,0,1,1,410,5,342,2,0,1,0,no
26,0,1,0,0,0,1,1,0,0,0,1,23,0,1,0,1,0,1,31,0,0,0,1,313,3,-1,0,0,0,1,no
40,0,1,1,0,1,0,0,1,0,0,1,392,0,1,0,1,0,1,9,0,0,0,1,61,2,-1,0,0,0,1,no
38,1,0,0,0,0,1,0,1,0,0,1,-276,1,0,0,1,1,0,29,1,0,0,0,85,1,-1,0,0,0,1,no
51,0,1,1,0,0,1,0,1,0,0,1,773,1,0,0,1,1,0,7,1,0,0,0,252,2,-1,0,0,0,1,no
21,1,0,0,0,0,1,0,1,0,0,1,254,0,1,0,1,0,1,19,0,0,0,1,186,1,-1,0,0,0,1,no
35,0,1,0,0,1,0,0,1,0,0,1,256,0,1,0,1,1,0,21,0,0,0,1,16,16,-1,0,0,0,1,no
45,0,1,1,0,1,1,0,0,1,0,1,843,0,1,1,0,1,0,29,0,0,1,1,41,4,-1,0,0,0,1,no
27,0,1,1,1,1,0,1,0,0,0,1,372,0,1,0,1,1,1,16,0,0,1,0,637,4,-1,0,0,0,1,no
29,1,0,1,0,1,0,0,0,0,0,1,484,0,1,0,1,0,1,8,0,0,0,1,217,2,-1,0,0,0,1,no
35,0,1,1,1,0,1,0,1,0,0,1,-7,0,1,1,0,1,0,5,0,0,0,1,322,5,354,2,0,1,1,no
33,0,1,1,0,0,1,0,1,0,0,1,263,0,1,0,1,0,1,19,0,0,0,1,61,12,-1,0,0,0,1,no
45,0,0,1,0,0,1,0,1,0,0,1,484,0,1,0,1,0,1,27,0,0,0,1,368,1,-1,0,0,0,1,no
28,0,0,1,0,1,0,0,1,0,0,1,158,1,0,0,1,0,1,18,0,0,1,0,57,1,-1,0,0,0,1,no
42,0,1,0,0,0,1,1,0,0,0,1,412,0,1,0,1,0,1,9,0,0,0,1,218,2,-1,0,0,0,1,no
34,0,1,0,0,0,1,1,0,0,0,1,172,0,1,0,1,1,0,16,0,1,1,0,218,2,170,2,0,1,0,no
32,0,1,0,1,1,0,0,0,1,0,1,581,1,0,0,1,1,0,16,0,1,1,0,308,1,-1,0,0,0,1,no
60,0,1,0,0,0,1,0,1,0,0,1,2957,0,1,0,1,1,0,17,1,0,1,1,1,2,-1,0,0,0,1,no
34,0,1,0,0,0,1,0,1,0,0,1,880,0,1,1,0,0,1,21,0,0,0,1,192,1,-1,0,0,0,1,no
33,0,0,0,1,0,1,0,0,1,0,1,354,0,1,0,1,1,0,13,0,1,0,0,299,4,168,6,1,0,0,no
45,0,1,0,0,0,1,0,1,0,0,1,299,0,1,0,1,1,0,2,1,0,0,1,63,1,283,2,0,1,0,no
41,0,0,0,1,0,1,0,1,0,0,1,7,1,0,0,1,1,0,5,1,0,0,1,234,1,-1,0,0,0,1,no
37,0,1,0,0,0,1,1,0,0,0,1,637,0,1,1,0,1,0,20,0,1,1,0,0,1,-1,0,0,1,1,no
35,0,0,1,0,0,1,0,1,0,0,1,111,0,1,0,1,0,1,15,0,0,0,1,289,2,-1,0,0,0,1,no
50,0,1,1,1,0,1,0,1,0,0,1,352,0,1,1,0,0,1,15,0,0,0,1,154,3,-1,0,0,0,1,no
59,0,1,0,0,1,1,0,1,0,0,1,-291,0,1,0,1,0,1,19,0,0,0,1,10,1,-1,0,0,0,1,no
36,0,0,1,0,1,0,0,0,1,0,1,54,0,1,0,1,1,0,10,0,0,0,1,360,2,-1,0,0,0,1,no
36,0,0,1,0,1,1,0,1,0,0,1,182,0,1,0,1,1,0,29,1,0,0,1,105,4,271,1,0,1,0,no
59,0,1,0,0,0,1,0,1,0,0,1,-22,1,0,0,1,1,0,17,0,1,0,0,155,2,-1,0,0,0,1,no
29,0,1,1,0,1,0,0,0,1,0,1,336,0,1,0,1,1,0,12,0,0,0,1,97,1,-1,0,0,0,1,no
38,0,0,0,1,0,1,0,0,1,0,1,465,0,1,0,1,1,0,18,0,1,1,0,288,6,-1,0,0,0,1,no
47,0,1,0,1,0,1,0,0,1,0,1,2112,0,1,0,1,1,0,15,0,1,0,1,75,2,-1,0,0,0,1,no
33,0,1,1,0,1,0,1,0,0,0,1,138,1,0,1,0,1,0,17,1,1,1,0,199,1,-1,0,0,0,1,no
54,0,1,1,0,0,1,0,1,0,0,1,447,0,1,0,1,1,0,29,1,0,1,1,91,4,276,2,0,1,0,no
31,0,1,0,0,0,1,1,0,0,0,1,-117,0,1,0,1,1,0,9,0,0,0,1,598,1,318,2,0,1,1,no
39,0,1,0,0,0,1,1,0,0,0,1,342,0,1,0,1,0,1,8,0,0,0,1,197,3,-1,0,0,0,1,no
31,0,1,1,0,1,0,1,0,0,0,1,165,0,1,0,1,0,1,24,0,0,0,1,18,3,-1,0,0,0,1,no
43,0,0,1,0,1,1,0,1,0,0,1,340,1,0,1,0,1,0,6,1,0,0,0,68,1,-1,0,0,0,1,no
32,0,1,0,0,0,1,0,1,0,0,1,953,0,1,0,1,0,1,7,0,0,0,1,43,1,-1,0,0,0,1,no
39,0,1,1,1,0,1,0,0,1,0,1,668,0,1,0,1,1,0,17,1,0,1,0,81,2,-1,0,0,0,1,no
28,0,1,1,1,1,0,0,1,0,0,1,-47,1,0,0,1,0,1,16,0,0,1,0,914,1,-1,0,0,0,1,yes
36,0,0,1,0,1,0,0,0,1,0,1,122,0,1,1,0,0,1,15,0,0,0,1,194,3,-1,0,0,0,1,no
55,0,1,1,0,0,1,0,1,0,0,1,683,0,1,1,0,0,1,18,0,0,1,0,414,1,-1,0,0,0,1,no
39,0,1,0,0,0,1,1,0,0,0,1,131,0,1,0,1,0,1,13,0,0,0,1,55,1,359,7,0,1,0,no
41,0,0,0,1,1,1,0,1,0,0,1,441,0,1,0,1,0,1,26,0,0,0,1,381,2,-1,0,0,0,1,no
32,0,0,1,0,1,0,0,1,0,0,1,93,0,1,1,0,1,0,30,0,1,0,0,224,2,-1,0,0,0,1,no
27,0,1,1,0,1,0,0,0,1,0,1,89,1,0,0,1,1,0,7,1,0,0,0,177,2,-1,0,0,0,1,no
34,0,1,1,0,0,1,0,1,0,0,1,299,0,1,0,1,1,0,16,0,1,0,0,290,6,-1,0,0,0,1,no
41,1,0,0,1,1,0,0,0,1,0,1,704,1,0,0,1,1,0,29,0,1,0,0,98,2,-1,0,0,0,1,no
30,1,0,0,0,0,1,0,1,0,0,1,68,0,1,0,1,1,0,20,1,0,1,1,87,2,-1,0,0,0,1,no
47,0,1,0,1,1,1,0,1,0,0,1,-355,0,1,0,1,1,0,29,1,0,0,1,180,2,266,1,0,1,0,no
38,0,1,1,1,0,1,0,1,0,0,1,103,0,1,0,1,0,1,8,0,0,0,1,274,2,-1,0,0,0,1,no
39,1,0,0,1,1,0,0,0,1,0,1,69,0,1,0,1,1,0,18,0,1,1,0,123,2,-1,0,0,0,1,no
47,0,0,0,0,1,1,0,1,0,0,1,41,0,1,0,1,0,1,29,0,0,0,1,155,3,-1,0,0,0,1,no
26,0,1,0,0,1,0,0,1,0,0,1,88,1,0,0,1,1,0,19,1,0,1,0,87,2,-1,0,0,0,1,no
30,0,1,0,1,1,0,0,0,1,0,1,406,0,1,0,1,1,0,7,0,0,1,1,303,1,-1,0,0,0,1,no
38,0,0,1,0,0,1,0,0,1,0,1,51,1,0,0,1,1,0,16,0,0,1,1,209,1,-1,0,0,0,1,no
36,0,1,0,1,0,1,0,1,0,0,1,1534,0,1,0,1,1,0,19,0,1,1,0,64,2,182,0,0,1,0,no
41,0,1,0,0,0,1,0,1,0,0,1,671,1,0,1,0,1,0,28,0,1,0,0,286,2,-1,0,0,0,1,no
39,0,1,1,0,1,1,0,1,0,0,1,771,0,1,0,1,0,1,21,0,0,0,1,290,1,-1,0,0,0,1,no
50,0,1,1,0,0,1,0,1,0,0,1,122,0,1,0,1,1,0,26,0,1,0,1,489,8,-1,0,0,0,1,no
29,0,1,1,0,1,0,0,0,1,0,1,376,1,0,0,1,1,0,18,1,0,1,0,380,2,-1,0,0,0,1,no
42,0,1,1,1,0,1,1,0,0,0,1,554,1,0,0,1,1,0,6,0,1,0,0,18,1,-1,0,0,0,1,no
32,0,1,1,0,1,0,0,1,0,0,1,192,0,1,0,1,1,0,5,0,0,0,1,360,1,359,2,0,1,0,no
41,0,0,1,0,1,0,0,1,0,0,1,694,1,0,0,1,1,1,5,0,0,1,1,255,1,-1,0,0,0,1,no
59,0,0,0,1,0,1,0,1,0,0,1,221,0,1,1,0,1,0,6,1,0,0,1,165,2,-1,0,0,0,1,no
40,1,0,1,0,0,1,0,1,0,0,1,-402,1,0,0,1,1,0,20,0,1,0,0,283,1,-1,0,0,0,1,no
34,0,1,1,0,1,0,1,0,0,0,1,54,0,1,0,1,0,1,17,0,0,0,1,391,2,-1,0,0,0,1,no
31,0,0,1,0,1,0,0,1,0,0,1,155,0,1,1,0,1,0,17,0,0,1,1,320,1,-1,0,0,0,1,no
40,1,0,0,1,1,0,0,0,1,0,1,46,1,0,0,1,1,0,19,0,1,1,0,231,1,-1,0,0,0,1,no
32,0,1,0,0,1,1,0,1,0,0,1,673,0,1,1,0,0,1,20,0,0,0,1,219,3,-1,0,0,0,1,no
33,0,0,1,0,0,1,0,0,1,0,1,533,0,1,0,1,1,0,14,0,0,0,1,628,2,369,1,0,1,0,yes
35,0,0,0,1,1,0,0,0,1,0,1,572,1,0,0,1,1,0,5,1,0,0,1,154,1,-1,0,0,0,1,no
33,0,0,1,0,0,1,0,0,1,0,1,624,1,0,0,1,1,0,17,1,1,0,0,331,2,-1,0,0,0,1,no
57,0,1,1,0,0,1,1,0,0,0,1,171,0,1,1,0,1,0,6,0,1,0,0,49,1,-1,0,0,0,1,no
61,0,1,0,0,0,1,1,0,0,0,1,2170,0,1,0,1,1,0,15,0,1,0,0,260,7,-1,0,0,0,1,no
23,1,0,0,0,1,0,0,1,0,0,1,704,0,1,0,1,1,0,11,0,0,0,1,100,1,-1,0,0,0,1,no
33,0,1,1,0,1,0,0,1,0,0,1,115,1,0,0,1,1,0,20,0,1,1,0,226,12,-1,0,0,0,1,no
43,0,0,1,0,0,1,0,0,1,0,1,481,1,0,0,1,1,0,31,1,0,1,1,0,1,-1,0,0,0,1,no
35,0,1,0,0,0,1,0,1,0,0,1,539,1,0,0,1,0,1,17,0,0,1,0,73,1,-1,0,0,0,1,no
50,0,1,1,0,1,0,0,0,1,0,1,696,0,1,0,1,1,0,7,0,1,0,0,409,1,-1,0,0,0,1,no
72,0,0,1,0,0,1,1,0,0,0,1,-1,1,0,0,1,1,0,17,0,1,1,0,777,2,181,1,0,1,0,yes
33,0,0,1,1,1,1,0,0,1,0,1,456,0,1,0,1,1,0,12,0,0,0,1,213,1,342,2,0,1,0,no
